,Price,Dividends,Volume,NT_cash,NT_lending,NT_loan,NT_nav,NT_pnl,NT_signal,NT_stocks,VI_cash,VI_lending,VI_loan,VI_nav,VI_pnl,VI_signal,VI_stocks,TF_cash,TF_lending,TF_loan,TF_nav,TF_pnl,TF_signal,TF_stocks
9013,140.39,0.00494201,12051,10075171869.61,-22834789.74,-9964427630.43,87909449.44,-148056.42,94.5563,0.0,10013145024.92,0.0,-9982321401.5,147139072.32,775491.68,126.415,116315448.9,9981072581.28,0.0,-9971138150.74,15531771.38,33999.17,0.0612736,5597340.84
9014,140.84,0.00494265,45036,10075939206.23,-23417332.78,-9964427630.43,88094243.02,184793.58,95.0589,0.0,10013238662.68,0.0,-9982321401.5,146198088.51,-940983.81,125.831,115280827.33,9980215066.85,0.0,-9971138150.74,15486421.56,-45349.82,-0.0928007,6409505.45
9015,141.07,0.00491983,17685,10075450488.09,-23002974.68,-9964427630.43,88019882.98,-74360.04,92.8863,0.0,10010562466.99,0.0,-9982321401.5,146571453.33,373364.82,124.995,118330387.84,9983385004.97,0.0,-9971138150.74,15507441.07,21019.51,-0.0314673,3260586.84
9016,140.74,0.00488715,22920,10075526432.54,-23117281.97,-9964427630.43,87981520.14,-38362.84,93.1866,0.0,10011737715.24,0.0,-9982321401.5,146768919.99,197466.66,125.648,117352606.25,9982137256.68,0.0,-9971138150.74,15512781.66,5340.59,0.0323007,4513675.72
9017,139.59,0.00491267,29489,10075240224.52,-22778487.52,-9964427630.43,88034106.57,52586.43,93.2548,0.0,10013353662.52,0.0,-9982321401.5,146498594.04,-270325.95,125.688,115466333.02,9980810271.33,0.0,-9971138150.74,15502275.09,-10506.57,-0.0278062,5830154.5
9018,140.3,0.00491424,17503,10076091832.82,-23444698.86,-9964427630.43,88219503.53,185396.96,94.4749,0.0,10011287550.83,0.0,-9982321401.5,145558976.01,-939618.03,125.827,116592826.68,9982028214.12,0.0,-9971138150.74,15454935.56,-47339.53,0.0322865,4564872.18
9019,140.57,0.00491966,16865,10076080816.45,-23553704.3,-9964427630.43,88099481.72,-120021.81,94.5915,0.0,10012515027.92,0.0,-9982321401.5,146156206.32,597230.31,126.268,115962579.9,9980815245.72,0.0,-9971138150.74,15478219.38,23283.82,0.088502,5801124.4
9020,140.6,0.00493691,21594,10076041825.81,-23560797.13,-9964427630.43,88053398.25,-46083.47,94.2245,0.0,10013703771.29,0.0,-9982321401.5,146383530.21,227323.89,126.141,115001160.42,9979669010.74,0.0,-9971138150.74,15489496.71,11277.33,0.0137751,6958636.71
9021,140.85,0.00493194,19616,10075494278.52,-23019032.0,-9964427630.43,88047616.09,-5782.16,95.3615,0.0,10012736610.32,0.0,-9982321401.5,146412036.62,28506.41,126.427,115996827.8,9981187292.05,0.0,-9971138150.74,15491345.51,1848.8,-0.0528526,5442204.2
9022,141.02,0.00494315,30464,10075473785.4,-23040243.0,-9964427630.43,88005911.97,-41704.12,93.0429,0.0,10011379398.49,0.0,-9982321401.5,146622252.44,210215.82,125.406,117564255.45,9982568484.9,0.0,-9971138150.74,15501321.71,9976.2,0.0516777,4070987.55
9023,141.31,0.00490321,7195,10075650816.87,-23245877.82,-9964427630.43,87977308.62,-28603.35,92.7076,0.0,10013354152.38,0.0,-9982321401.5,146768428.96,146176.52,124.776,115735678.08,9980420160.28,0.0,-9971138150.74,15506209.28,4887.57,0.0275163,6224199.74
9024,140.24,0.00487858,12853,10075169797.66,-22812521.16,-9964427630.43,87929646.07,-47662.55,90.3953,0.0,10013331891.36,0.0,-9982321401.5,147010455.76,242026.8,123.616,115999965.9,9980927860.81,0.0,-9971138150.74,15519265.33,13056.05,0.0397169,5729555.26
