,Price,Dividends,Volume,NT_cash,NT_lending,NT_loan,NT_nav,NT_pnl,NT_signal,NT_stocks,VI_cash,VI_lending,VI_loan,VI_nav,VI_pnl,VI_signal,VI_stocks,TF_cash,TF_lending,TF_loan,TF_nav,TF_pnl,TF_signal,TF_stocks
0,104.86,0.0100014,812035,10000785849.41,0.0,-9958782548.85,84003300.56,3300.56,97.5783,42000000.0,10000785849.41,0.0,-9967783256.11,66002593.3,2593.29,99.0529,33000000.0,10000785849.41,0.0,-9975783884.79,25001964.62,-24998035.38,0.0,0.0
1,113.23,0.00990529,859949,10017936840.4,0.0,-9958785849.11,86042548.01,2042548.01,97.0088,26891556.72,9957782320.33,0.0,-9967785849.32,67600420.93,1600420.93,97.5389,77603949.92,10051388387.37,-25850506.64,-9950783885.32,74753995.41,24753995.4,0.0,0.0
2,106.43,0.00975389,181967,10029946101.4,0.0,-9960828557.62,86149826.84,2149826.84,96.6538,17032283.06,9995846414.81,0.0,-9969386395.08,72204600.04,6204600.04,97.9549,45744580.31,10003386030.05,0.0,-9975539825.61,49991841.07,-8158.92,0.0,22145636.63
3,105.3,0.00979549,147156,10032730612.72,0.0,-9962978552.56,82978648.41,-1021351.59,95.2766,13226588.25,9985221314.52,0.0,-9975591482.67,63255438.79,-2744561.21,97.1936,53625606.94,10011242013.55,0.0,-9975531666.97,48680651.39,-1319348.6,0.0,12970304.81
4,105.94,0.00971936,43933,10029327682.45,0.0,-9961957121.3,84871737.05,871737.04,97.0879,17501175.9,9995647617.43,0.0,-9972846705.99,68153726.74,2153726.73,96.9072,45352815.3,10009260793.13,0.0,-9974212215.29,51169586.64,1169586.64,0.0,16121008.8
5,104.88,0.00969072,26872,10031641726.23,0.0,-9962828926.81,84108098.8,108098.79,98.376,15295299.38,9994130174.37,0.0,-9975000601.24,66279547.35,279547.35,97.1806,47149974.22,10008471483.05,0.0,-9975381893.2,50099316.25,99316.25,0.0,17009726.4
6,105.01,0.00971806,92189,10032854165.2,0.0,-9962937033.3,83848447.18,-151552.81,97.6695,13931315.28,9992683568.98,0.0,-9975280170.21,65532411.25,-467588.75,97.5181,48129012.48,10008712918.64,0.0,-9975481217.01,49831373.87,-168626.13,0.0,16599672.24
7,105.57,0.00975181,41135,10028164163.92,0.0,-9962785469.39,84168238.84,168238.84,97.1016,18789544.31,9997964595.1,0.0,-9974812545.46,66527480.24,527480.24,97.4657,43375430.6,10008909134.79,0.0,-9975312577.76,50189082.12,189082.11,0.0,16592525.09
8,105.67,0.00974657,44198,10026013273.2,0.0,-9962953720.61,84101764.99,101764.98,97.2212,21042212.4,10000128544.59,0.0,-9975340066.92,66235470.81,235470.81,97.4163,41446993.14,10008903391.0,0.0,-9975501674.62,50090010.84,90010.84,0.0,16688294.46
9,105.49,0.00974164,21340,10028325449.59,0.0,-9963055492.61,84022049.51,22049.51,96.9808,18752092.53,9997796564.16,0.0,-9975575555.42,66042886.09,42886.09,97.3652,43821877.35,10008930506.1,0.0,-9975591691.69,50017344.53,17344.53,0.0,16678530.12
10,105.47,0.00973652,7455,10029451684.86,0.0,-9963077543.34,83969873.52,-30126.48,95.5952,17595732.0,9996678313.9,0.0,-9975618444.79,65929302.18,-70697.82,97.7256,44869433.07,10008929828.46,0.0,-9975609037.05,49973126.34,-26873.65,0.0,16652334.93
11,105.39,0.00977257,8361,10029089913.66,0.0,-9963047414.98,84028086.84,28086.84,96.9388,17985588.16,9997136498.7,0.0,-9975547742.24,66065666.4,65666.39,97.6759,44476909.94,10008967149.29,0.0,-9975582161.94,50024989.25,24989.25,0.0,16640001.9
12,105.37,0.0097676,74094,10029531934.44,0.0,-9963075503.18,83988057.76,-11942.23,97.5542,17531626.5,9996730304.95,0.0,-9975613413.4,65970348.6,-29651.39,97.8785,44853457.05,10008938652.83,0.0,-9975607152.9,49988916.38,-11083.61,0.0,16657416.45
13,105.62,0.00978785,58689,10033440691.4,0.0,-9963063560.24,84010428.61,10428.6,95.8738,13633297.45,9992859870.66,0.0,-9975583760.07,66024698.13,24698.13,97.4853,48748587.54,10008959811.54,0.0,-9975596069.03,50009357.52,9357.52,0.0,16645615.01
14,105.92,0.00974853,17494,10030340077.34,0.0,-9963073989.06,84033368.9,33368.9,94.4468,16767280.62,9995928571.0,0.0,-9975608460.01,66120428.45,120428.45,97.1734,45800317.46,10008999067.3,0.0,-9975605426.77,50041042.45,41042.45,0.0,16647401.92
15,105.24,0.00971734,55440,10029411680.41,0.0,-9963107359.69,84049098.32,49098.31,96.1451,17744777.6,9996823656.14,0.0,-9975728897.47,66134378.83,134378.82,98.5731,45039620.16,10009039691.61,0.0,-9975646471.99,50048821.86,48821.85,0.0,16655602.24
16,104.65,0.00985731,47405,10032314056.17,0.0,-9963156461.54,83887932.19,-112067.81,96.3823,14730337.56,9994010503.12,0.0,-9975863286.03,65714749.93,-285250.07,98.2865,47567532.84,10008957758.0,0.0,-9975695296.83,49894590.77,-105409.22,0.0,16632129.6
17,106.14,0.00982865,12088,10034894651.51,0.0,-9963044385.74,84029956.02,29956.01,98.4648,12179690.25,9991878936.75,0.0,-9975578013.61,66020033.49,20033.49,98.8881,49719110.35,10009013862.11,0.0,-9975589879.55,50012681.96,12681.96,0.0,16588699.4
18,106.04,0.00988881,25502,10034179294.29,0.0,-9963074344.09,84174499.1,174499.09,97.9047,13069548.9,9992278478.89,0.0,-9975598048.19,66712597.76,712597.75,97.9391,50032167.06,10009337049.83,0.0,-9975602561.54,50237772.33,237772.32,0.0,16503284.04
19,106.91,0.00979391,63275,10033068595.36,0.0,-9963248856.8,83988803.36,-11196.64,96.541,14169064.8,9993635045.14,0.0,-9976310701.19,65957575.19,-42424.81,98.3912,48633231.24,10009098600.26,0.0,-9975840352.23,49985951.99,-14048.0,0.0,16727703.96
20,106.06,0.00983912,19283,10029672324.22,0.0,-9963237659.92,84128376.21,128376.2,96.7526,17693711.91,9996817778.98,0.0,-9976268273.85,66445754.31,445754.31,98.5807,45896249.18,10009386482.18,0.0,-9975826303.12,50152717.97,152717.96,0.0,16592538.91
21,106.09,0.00985807,74934,10028864863.6,0.0,-9963366046.01,83860879.33,-139120.67,95.2385,18362061.74,9997818621.62,0.0,-9976714062.88,65639364.86,-360635.14,97.7679,44534806.12,10009200480.65,0.0,-9975979032.13,49869580.66,-130419.34,0.0,16648132.14
22,107.7,0.00977679,324156,10032932495.71,0.0,-9963226915.08,84144960.08,284080.75,95.2919,14439379.45,9994204632.14,0.0,-9976353399.54,66373509.81,734144.95,98.9098,48522277.21,10009378155.16,0.0,-9975848602.88,50135395.62,265814.96,0.798207,16605843.34
23,104.14,0.00989098,616047,10036734965.97,0.0,-9963226915.08,84365718.69,220758.61,94.3333,10857667.8,10007958197.53,0.0,-9976353399.54,67115426.59,741916.78,98.5075,35510628.6,9991829453.24,0.0,-9975848602.88,50387553.96,252158.34,-0.600548,34406703.6
24,105.99,0.00985075,222085,10032325391.83,0.0,-9963226915.08,84007471.57,-358247.12,92.3825,14908994.82,9980764619.13,0.0,-9976353399.54,65942755.15,-1172671.44,99.3574,61531535.56,10023440025.15,0.0,-9975848602.88,49255891.89,-1131662.07,-0.106173,1664469.62
25,105.9,0.00993574,82028,10036471972.98,0.0,-9963226915.08,84274059.33,266587.76,92.9527,11029001.43,9988506198.46,0.0,-9976353399.54,67042264.18,1099509.03,99.7556,54889465.26,10011559253.9,0.0,-9975848602.88,49284684.33,28792.44,0.0607787,13574033.31
26,105.89,0.00997556,172707,10038617756.45,0.0,-9963226915.08,84265896.77,-8162.56,92.9278,8875055.4,9990710636.94,0.0,-9976353399.54,67000974.6,-41289.58,100.505,52643737.2,10007216484.91,0.0,-9975848602.88,49274089.43,-10594.9,-0.100057,17906207.4
27,106.54,0.0100505,49462,10043807504.43,0.0,-9963226915.08,84266302.58,405.81,92.9168,3685713.23,9981570958.9,0.0,-9976353399.54,67000244.65,-729.95,99.8855,61782685.29,10011173897.79,0.0,-9975848602.88,49274396.39,306.96,0.0123951,13949101.48
28,107.26,0.00998855,32059,10043841417.05,0.0,-9963226915.08,84289279.65,22977.07,92.4362,3674777.68,9984192692.97,0.0,-9976353399.54,67385564.83,385320.18,100.284,59546271.4,10008525790.14,0.0,-9975848602.88,49361138.18,86741.79,0.0533283,16683950.92
29,106.69,0.0100285,23142,10045543897.06,0.0,-9963226915.08,84314592.22,25312.57,93.5825,1997610.24,9983416182.42,0.0,-9976353399.54,67793502.14,407937.31,100.968,60730719.26,10007607313.25,0.0,-9975848602.88,49475380.87,114242.69,0.00947239,17716670.5
30,106.86,0.0100968,42511,10044298380.22,0.0,-9963226915.08,84304065.45,-10526.77,91.527,3232600.31,9983730859.94,0.0,-9976353399.54,67476470.85,-317031.29,101.336,60099010.45,10008545675.06,0.0,-9975848602.88,49382961.42,-92419.45,-0.0170342,16685889.24
31,107.67,0.0101336,24506,10045880231.6,0.0,-9963226915.08,84309646.52,5581.07,91.8931,1656330.0,9981463885.08,0.0,-9976353399.54,67577742.6,101271.75,101.695,62467257.06,10009238372.33,0.0,-9975848602.88,49411182.39,28220.97,-0.00189591,16021412.94
32,107.62,0.0101695,92901,10044802419.61,0.0,-9963226915.08,84322273.9,12627.38,90.8593,2746769.37,9982767227.58,0.0,-9976353399.54,68057271.78,479529.18,100.94,61643443.74,10009020443.18,0.0,-9975848602.88,49534127.19,122944.8,-0.0075851,16362286.89
33,108.0,0.010094,3651,10049753049.98,-2204488.08,-9963226915.08,84321646.82,-627.08,91.4895,0.0,9977773601.31,0.0,-9976353399.54,68034076.03,-23195.75,101.602,66613874.26,10009071067.43,0.0,-9975848602.88,49528078.37,-6048.82,-0.00189771,16305613.82
34,107.24,0.0101603,18635,10049633267.96,-2092284.0,-9963226915.08,84314068.88,-7577.94,91.873,0.0,9977972105.29,0.0,-9976353399.54,68275549.75,241473.72,101.019,66656844.0,10009000339.33,0.0,-9975848602.88,49587176.45,59098.08,0.0237259,16435440.0
35,107.89,0.0101019,4050,10050612571.0,-3056983.44,-9963226915.08,84328672.48,14603.6,91.842,0.0,9977739749.35,0.0,-9976353399.54,67812736.13,-462813.62,101.359,66426386.32,10008261013.61,0.0,-9975848602.88,49473007.85,-114168.6,0.0284037,17060597.12
36,107.32,0.0101359,40456,10050393817.96,-2855740.41,-9963226915.08,84311162.47,-17510.01,90.654,0.0,9977950906.82,0.0,-9976353399.54,68221632.19,408896.06,101.055,66624124.91,10008277510.94,0.0,-9975848602.88,49578023.56,105015.71,-0.0641994,17149115.5
37,107.59,0.0101055,11481,10048295355.82,-753708.36,-9963226915.08,84314732.38,3569.91,91.3932,0.0,9977883861.56,0.0,-9976353399.54,67875900.66,-345731.53,101.293,66345438.64,10010439536.32,0.0,-9975848602.88,49489203.16,-88820.4,-0.0560623,14898269.72
38,107.52,0.0101293,91564,10048910317.62,-1370589.01,-9963226915.08,84312813.53,-1918.85,92.1804,0.0,9977427974.4,0.0,-9976353399.54,68049027.09,173126.43,102.109,66974452.23,10010288041.99,0.0,-9975848602.88,49528075.89,38872.73,0.142379,15088636.78
39,107.56,0.0102109,69783,10051591410.44,-4050708.48,-9963226915.08,84313786.88,973.35,91.157,0.0,9979676033.94,0.0,-9976353399.54,68011934.88,-37092.21,102.366,64689300.48,10005366487.76,0.0,-9975848602.88,49519292.88,-8783.01,-0.00942152,20001408.0
40,108.54,0.0102366,37248,10049924012.16,-2384712.76,-9963226915.08,84312384.32,-1402.56,89.3182,0.0,9977596748.66,0.0,-9976353399.54,68041981.28,30046.4,101.121,66798632.16,10009121450.84,0.0,-9975848602.88,49528928.56,9635.68,0.0820445,16256080.6
41,108.33,0.0101121,106898,10050073799.24,-2556442.62,-9963226915.08,84290441.54,-21942.78,88.4983,0.0,9979505745.61,0.0,-9976353399.54,68657104.39,615123.11,101.577,65504758.32,10007070345.49,0.0,-9975848602.88,49678426.91,149498.35,-0.0795061,18456684.3
42,107.09,0.0101577,38166,10052012928.77,-4490711.82,-9963226915.08,84295301.87,4860.33,88.0673,0.0,9973719964.06,0.0,-9976353399.54,68536016.29,-121088.1,101.284,71169451.77,10010924582.79,0.0,-9975848602.88,49644739.96,-33686.95,0.00282859,14568760.05
43,107.56,0.0101284,67274,10053996505.77,-6423151.11,-9963226915.08,84346439.58,51137.71,88.2962,0.0,9973838342.05,0.0,-9976353399.54,67728057.85,-807958.44,101.381,70243115.34,10008830247.26,0.0,-9975848602.88,49479180.15,-165559.81,0.151758,16497535.77
44,106.35,0.0101381,218628,10056583242.18,-9038481.92,-9963226915.08,84317845.18,-28594.4,87.9034,0.0,9974883129.73,0.0,-9976353399.54,68043069.19,315011.34,101.044,69513339.0,10005206320.69,0.0,-9975848602.88,49552860.73,73680.58,-0.330548,20195142.92
45,107.36,0.0101044,227478,10055489387.08,-7856180.85,-9963226915.08,84406291.15,88445.97,88.033,0.0,9964390730.22,0.0,-9976353399.54,67266804.48,-776264.71,100.991,79229473.8,10016787884.29,0.0,-9975848602.88,49328488.46,-224372.27,0.177645,8389207.05
46,106.73,0.0100991,82192,10056729604.94,-9171657.44,-9963226915.08,84331032.42,-75258.73,89.6829,0.0,9975401376.43,0.0,-9976353399.54,68027635.77,760831.29,102.182,68979658.88,10004544599.66,0.0,-9975848602.88,49407995.34,79506.88,-0.00849137,20711998.56
47,106.69,0.0102182,10264,10056444430.44,-8835216.13,-9963226915.08,84382299.23,51266.81,91.8106,0.0,9971317010.74,0.0,-9976353399.54,67629024.02,-398611.75,103.068,72665412.82,10008920046.97,0.0,-9975848602.88,49288747.4,-119247.94,-0.000944287,16217303.31
48,108.07,0.0103068,44104,10056073629.19,-8462117.35,-9963226915.08,84384596.76,2297.53,94.241,0.0,9971871438.11,0.0,-9976353399.54,67608791.64,-20232.38,103.882,72090753.07,10008743947.02,0.0,-9975848602.88,49284208.42,-4538.98,0.0613845,16388864.28
49,109.29,0.0103882,49993,10054966135.93,-7450670.01,-9963226915.08,84288550.84,-96045.92,93.0961,0.0,9974203928.48,0.0,-9976353399.54,68548409.96,939618.32,103.094,70697881.02,10007540995.73,0.0,-9975848602.88,49497681.84,213473.42,0.0675803,17805288.99
50,110.25,0.0103095,68937,10052362997.61,-4903186.56,-9963226915.08,84232895.97,-55654.87,92.8602,0.0,9976897284.69,0.0,-9976353399.54,69353524.89,805114.93,103.688,68809639.74,10007487948.93,0.0,-9975848602.88,49700392.87,202711.03,-0.0531419,18061046.82
51,109.57,0.0103689,34228,10048566485.75,-1117163.25,-9963226915.08,84222407.42,-10488.55,93.006,0.0,9977685841.3,0.0,-9976353399.54,69964500.01,610975.12,103.983,68632058.25,10010536981.87,0.0,-9975848602.88,49860983.99,160591.12,0.015934,15172605.0
52,110.11,0.0103983,28652,10049891076.49,-2434864.54,-9963226915.08,84229296.87,6889.45,90.3082,0.0,9978257941.84,0.0,-9976353399.54,69547691.37,-416808.64,102.445,67643149.07,10008648068.45,0.0,-9975848602.88,49768681.04,-92302.95,0.0758001,16969215.47
53,110.27,0.0102445,35898,10051458935.01,-4014830.82,-9963226915.08,84217189.11,-12107.76,90.4298,0.0,9978079142.67,0.0,-9976353399.54,69887466.76,339775.39,102.501,68161723.63,10007266809.05,0.0,-9975848602.88,49853813.36,85132.32,-0.00464382,18435607.19
54,108.54,0.0102501,58785,10051414293.73,-3976336.2,-9963226915.08,84211042.45,-6146.66,88.8983,0.0,9976151307.81,0.0,-9976353399.54,69992702.71,105235.95,102.494,70194794.44,10009247034.06,0.0,-9975848602.88,49882472.94,28659.58,0.0353094,16484041.76
55,108.36,0.0102494,45756,10054502563.92,-7002349.56,-9963226915.08,84273299.28,62256.83,88.22,0.0,9974130689.98,0.0,-9976353399.54,68897799.82,-1094902.89,102.894,71120509.38,10008187070.49,0.0,-9975848602.88,49625307.79,-257165.15,-0.0703704,17286840.18
56,108.33,0.0102894,61129,10053715794.13,-6205993.92,-9963226915.08,84282885.13,9585.85,88.7162,0.0,9972444040.48,0.0,-9976353399.54,68786439.22,-111360.6,103.197,72695798.28,10010666874.34,0.0,-9975848602.88,49598467.1,-26840.69,0.0606117,14780195.64
57,108.34,0.0103197,78340,10057026463.07,-9515273.88,-9963226915.08,84284274.11,1388.98,87.8518,0.0,9972379657.68,0.0,-9976353399.54,68773211.37,-13227.85,103.317,72746953.23,10007428306.45,0.0,-9975848602.88,49595524.22,-2942.88,-0.0528316,18015820.65
58,108.83,0.0103317,38442,10058457923.86,-10948407.04,-9963226915.08,84282601.74,-1672.37,86.0578,0.0,9968142577.46,0.0,-9976353399.54,68786524.26,13312.89,102.361,76997346.34,10010241666.86,0.0,-9975848602.88,49599124.68,3600.46,0.0251584,15206060.7
59,108.77,0.0102361,43794,10058223388.57,-10763395.83,-9963226915.08,84233077.66,-49524.08,86.2634,0.0,9970234506.18,0.0,-9976353399.54,69142275.48,355751.22,102.278,75261168.84,10008393079.48,0.0,-9975848602.88,49669203.59,70078.91,-0.00650618,17124726.99
60,107.67,0.0102278,38261,10059866781.35,-12401737.86,-9963226915.08,84238128.41,5050.75,85.2443,0.0,9967859662.19,0.0,-9976353399.54,69107675.3,-34600.18,102.229,77601412.65,10009132208.96,0.0,-9975848602.88,49661431.29,-7772.3,0.00372024,16377825.21
61,107.74,0.0102229,47119,10061887708.84,-14298252.99,-9963226915.08,84362540.77,124412.36,84.0227,0.0,9966185561.1,0.0,-9976353399.54,68330051.76,-777623.54,101.351,78497890.2,10008793054.57,0.0,-9975848602.88,49497314.48,-164116.81,0.0911119,16552862.79
62,107.33,0.0101351,75761,10061515614.11,-13936599.96,-9963226915.08,84352099.07,-10441.7,83.7715,0.0,9968731353.77,0.0,-9976353399.54,68388739.71,58687.95,100.681,76010785.48,10006627266.05,0.0,-9975848602.88,49509477.65,12163.17,-0.0193477,18730814.48
63,106.17,0.0100681,57342,10062923012.51,-15292163.74,-9963226915.08,84403933.69,51834.62,84.3448,0.0,9964667480.44,0.0,-9976353399.54,68106315.47,-282424.24,102.047,79792234.57,10009291343.52,0.0,-9975848602.88,49440169.81,-69307.84,-0.114465,15997429.17
64,105.79,0.0102047,76651,10063742867.29,-15948114.21,-9963226915.08,84567838.0,163904.31,83.3635,0.0,9961589317.67,0.0,-9976353399.54,67251181.43,-855134.04,101.892,82015263.3,10011557203.73,0.0,-9975848602.88,49268951.76,-171218.05,0.0438883,13560350.91
65,106.71,0.0101892,79333,10063655966.78,-15805978.11,-9963226915.08,84623073.59,55235.59,83.5082,0.0,9965647478.8,0.0,-9976353399.54,66965837.79,-285343.64,101.723,77671758.53,10007593292.33,0.0,-9975848602.88,49221409.03,-47542.73,-0.112495,17476719.58
66,106.92,0.0101723,96606,10063866066.75,-16155040.32,-9963226915.08,84484111.35,-138962.24,84.0969,0.0,9961398284.68,0.0,-9976353399.54,67648455.88,682618.09,102.088,82603570.74,10011640029.55,0.0,-9975848602.88,49375396.25,153987.22,0.0949694,13583969.58
67,106.51,0.0102088,69775,10065868578.63,-18190727.28,-9963226915.08,84450936.27,-33175.08,84.221,0.0,9964568460.81,0.0,-9976353399.54,67819139.67,170683.79,101.724,79604078.4,10006474971.98,0.0,-9975848602.88,49403017.98,27621.73,-0.0586811,18776648.88
68,106.98,0.0101724,32386,10065100592.56,-17357721.68,-9963226915.08,84515955.8,65019.53,85.7271,0.0,9961628166.77,0.0,-9976353399.54,67521256.68,-297882.99,102.193,82246489.45,10010187971.6,0.0,-9975848602.88,49333100.95,-69917.03,-0.00374777,14993732.23
69,106.99,0.0102193,66758,10064636751.32,-16970130.42,-9963226915.08,84439705.82,-76249.98,86.6905,0.0,9963361853.07,0.0,-9976353399.54,67892180.25,370923.57,103.316,80883726.72,10008927796.53,0.0,-9975848602.88,49400597.35,67496.4,0.129347,16321403.7
70,107.58,0.0103316,37373,10064372687.43,-16709270.24,-9963226915.08,84436502.11,-3203.71,88.2508,0.0,9966941080.56,0.0,-9976353399.54,67907749.17,15568.92,103.294,77320068.15,10005620323.11,0.0,-9975848602.88,49403422.32,2824.97,0.11289,19631702.09
71,108.68,0.0103294,15678,10062361108.55,-14780523.78,-9963226915.08,84353669.69,-82832.42,86.8829,0.0,9968437464.82,0.0,-9976353399.54,68341717.96,433968.79,101.721,76257652.68,10006154351.64,0.0,-9975848602.88,49513619.86,110197.54,0.0878397,19207871.1
72,108.71,0.0101721,65665,10062061561.56,-14630501.6,-9963226915.08,84204144.88,-149524.81,84.0469,0.0,9967928843.41,0.0,-9976353399.54,69128731.11,787013.15,100.084,77553287.24,10006973316.63,0.0,-9975848602.88,49711928.11,198308.25,-0.061678,18587214.36
73,107.33,0.0100084,51422,10058913658.73,-11487385.7,-9963226915.08,84199357.95,-4786.93,84.1528,0.0,9967514166.66,0.0,-9976353399.54,69157365.66,28634.55,99.4676,77996598.54,10010544395.09,0.0,-9975848602.88,49719079.37,7151.26,0.0492836,15023287.16
74,105.28,0.00994677,65142,10059702611.85,-12131509.9,-9963226915.08,84344186.87,144828.92,84.0556,0.0,9969553265.12,0.0,-9976353399.54,68174593.1,-982772.56,99.1135,74974727.52,10007723850.97,0.0,-9975848602.88,49529530.47,-189548.9,0.0145309,17654282.38
75,104.36,0.00991135,75972,10062525213.6,-14723302.72,-9963226915.08,84574995.8,230808.93,84.4468,0.0,9965991257.85,0.0,-9976353399.54,66749246.79,-1425346.31,100.244,77111388.48,10008470717.73,0.0,-9975848602.88,49194029.09,-335501.38,-0.156888,16571914.24
76,104.26,0.0100244,66148,10060714658.89,-12801423.76,-9963226915.08,84686320.05,111324.25,86.4065,0.0,9963854273.77,0.0,-9976353399.54,66082493.19,-666753.6,100.706,78581618.96,10012409881.59,0.0,-9975848602.88,49051083.51,-142945.58,-0.0165837,12489804.8
77,105.29,0.0100706,16669,10060726045.49,-12801772.62,-9963226915.08,84697357.79,11037.74,87.4119,0.0,9967297981.5,0.0,-9976353399.54,66015014.02,-67479.17,101.125,75070432.06,10008962306.73,0.0,-9975848602.88,49040044.41,-11039.1,-0.00276855,15926340.56
78,106.09,0.0101125,55689,10061570880.39,-13774248.38,-9963226915.08,84569716.93,-127640.86,88.0295,0.0,9966573621.4,0.0,-9976353399.54,66763840.77,748826.75,101.723,76543618.91,10008849386.1,0.0,-9975848602.88,49198912.69,158868.28,0.000923105,16198129.47
79,106.76,0.0101723,40155,10058701653.46,-10989438.74,-9963226915.08,84485299.64,-84417.29,87.3887,0.0,9969515654.11,0.0,-9976353399.54,67353007.28,589166.51,102.213,74190752.71,10008805956.37,0.0,-9975848602.88,49323539.52,124626.83,0.045228,16366186.03
80,107.31,0.0102213,24374,10057619033.14,-9970529.92,-9963226915.08,84421588.14,-63711.5,87.215,0.0,9971652371.24,0.0,-9976353399.54,67828833.18,475825.9,102.72,72529861.48,10007766320.54,0.0,-9975848602.88,49428386.1,104846.58,-0.00551319,17510668.44
81,107.48,0.010272,73458,10057225811.35,-9627638.58,-9963226915.08,84371257.69,-50330.45,87.7109,0.0,9970755480.53,0.0,-9976353399.54,68209362.44,380529.26,102.777,73807281.45,10009066121.05,0.0,-9975848602.88,49520375.3,91989.2,-0.101131,16302857.13
82,108.1,0.0102777,47257,10058835496.5,-11253370.96,-9963226915.08,84355210.46,-16047.23,89.9724,0.0,9966813636.1,0.0,-9976353399.54,68333043.4,123680.96,103.096,77872806.84,10011405985.5,0.0,-9975848602.88,49547946.74,27571.44,0.00650135,13990564.12
83,108.19,0.0103096,19758,10060157235.78,-12640997.8,-9963226915.08,84289322.9,-65887.56,90.1436,0.0,9968064223.39,0.0,-9976353399.54,68789799.25,456755.85,103.135,77078975.4,10008841368.42,0.0,-9975848602.88,49629787.94,81841.2,-0.0380546,16637022.4
84,108.7,0.0103135,72417,10059249972.71,-11744781.83,-9963226915.08,84278275.8,-11047.1,89.3257,0.0,9967909818.86,0.0,-9976353399.54,68861311.83,71512.58,102.421,77304892.51,10009911523.75,0.0,-9975848602.88,49645310.19,15522.25,-0.108078,15582389.32
85,108.94,0.0102421,32883,10055323086.68,-7856183.8,-9963226915.08,84239987.8,-38288.0,89.9028,0.0,9970045919.98,0.0,-9976353399.54,69233259.34,371947.51,102.061,75540738.9,10011728550.77,0.0,-9975848602.88,49720392.79,75082.6,-0.0357917,13840444.9
86,108.44,0.0102062,57327,10055345116.58,-7896298.02,-9963226915.08,84221903.48,-18084.32,88.8035,0.0,9971823343.97,0.0,-9976353399.54,69407304.55,174045.21,101.936,73937360.12,10009936779.64,0.0,-9975848602.88,49752114.66,31721.87,0.0869647,15663937.9
87,108.08,0.0101936,35267,10056285926.76,-8801532.6,-9963226915.08,84257479.08,35575.6,88.1528,0.0,9974005098.59,0.0,-9976353399.54,69075054.41,-332250.14,100.008,71423355.36,10006821870.64,0.0,-9975848602.88,49681445.0,-70669.66,0.0196795,18708177.24
88,107.65,0.0100008,57025,10054368597.0,-6862323.44,-9963226915.08,84279358.48,21879.4,87.3335,0.0,9974298680.45,0.0,-9976353399.54,68844680.11,-230374.3,99.999,70899399.2,10008446902.51,0.0,-9975848602.88,49621223.87,-60221.13,-0.0383464,17022924.24
89,106.0,0.0099999,65576,10056049048.78,-8515976.2,-9963226915.08,84306157.5,26799.02,89.4483,0.0,9971229870.3,0.0,-9976353399.54,68568924.16,-275755.95,101.004,73692453.4,10009842762.62,0.0,-9975848602.88,49555182.54,-66041.33,0.0441273,15561022.8
90,105.71,0.0101004,39305,10054727934.24,-7085464.0,-9963226915.08,84415555.16,109397.66,90.4319,0.0,9974617004.48,0.0,-9976353399.54,67446518.94,-1122405.22,100.698,69182914.0,10007764006.88,0.0,-9975848602.88,49317954.0,-237228.54,0.000934754,17402550.0
91,107.0,0.0100698,64271,10055891957.56,-8230686.31,-9963226915.08,84434356.17,18801.01,90.4295,0.0,9972543378.59,0.0,-9976353399.54,67263674.71,-182844.23,100.929,71073695.66,10008681185.91,0.0,-9975848602.88,49272073.68,-45880.32,0.0551453,16439490.65
92,107.1,0.0100929,66087,10053552473.02,-5964073.0,-9963226915.08,84361484.94,-72871.23,92.1377,0.0,9975936859.16,0.0,-9976353399.54,68138038.62,874363.91,101.305,68554579.0,10007663283.05,0.0,-9975848602.88,49474174.17,202100.49,0.102249,17659494.0
93,107.11,0.0101305,46463,10051333947.08,-3749785.2,-9963226915.08,84357246.8,-4238.14,91.8994,0.0,9979482188.72,0.0,-9976353399.54,68208853.88,70815.26,101.46,65080064.7,10006346123.12,0.0,-9975848602.88,49492240.74,18066.57,0.0027604,18994720.5
94,107.5,0.010146,61974,10051373654.63,-3790194.46,-9963226915.08,84356545.09,-701.71,94.0995,0.0,9976999877.58,0.0,-9976353399.54,68220891.72,12037.84,101.387,67574413.68,10008796325.76,0.0,-9975848602.88,49496003.66,3762.92,-0.126943,16548280.78
95,107.49,0.0101387,39033,10048048982.59,-467840.0,-9963226915.08,84354227.51,-2317.58,92.8973,0.0,9977076805.14,0.0,-9976353399.54,68473345.6,252453.88,100.558,67749940.0,10012063785.17,0.0,-9975848602.88,49558082.29,62078.63,-0.191,13342900.0
96,108.03,0.0100559,125591,10048611477.83,-1030291.65,-9963226915.08,84354271.1,43.59,93.3618,0.0,9974985256.16,0.0,-9976353399.54,68473269.14,-76.46,101.206,69841412.52,10013600444.1,0.0,-9975848602.88,49558220.35,138.06,-0.087386,11806379.13
97,107.28,0.0101206,37339,10044299339.71,0.0,-9963226915.08,84353835.88,-435.22,92.8854,3281411.25,9981766344.44,0.0,-9976353399.54,68831200.19,357931.05,100.557,63418255.29,10011144213.33,0.0,-9975848602.88,49618443.91,60223.56,-0.00958222,14322833.46
98,108.08,0.0100557,46214,10045689246.92,0.0,-9963226915.08,84331471.28,-22364.6,92.4419,1869139.44,9982405288.3,0.0,-9976353399.54,68396909.8,-434290.39,100.993,62345021.04,10009122953.84,0.0,-9975848602.88,49520190.48,-98253.43,0.0987915,16245839.52
