(2, 103.424)
(3, 102.47)
(4, 101.888)
(5, 101.841)
(6, 102.274)
(7, 101.372)
(8, 101.631)
(9, 101.335)
(10, 101.123)
(11, 100.821)
(12, 100.608)
(13, 101.065)
(14, 100.552)
(15, 100.257)
(16, 100.722)
(17, 101.314)
(18, 101.801)
(19, 101.958)
(20, 102.221)
(21, 103.402)
(22, 103.692)
(23, 103.726)
(24, 102.711)
(25, 102.817)
(26, 103.245)
(27, 102.681)
(28, 102.552)
(29, 102.566)
(30, 102.41)
(31, 102.886)
(32, 103.517)
(33, 103.494)
(34, 104.42)
(35, 103.453)
(36, 102.393)
(37, 102.305)
(38, 102.63)
(39, 102.335)
(40, 103.347)
(41, 103.548)
(42, 103.558)
(43, 103.853)
(44, 103.236)
(45, 102.218)
(46, 101.728)
(47, 102.035)
(48, 102.698)
(49, 102.462)
(50, 102.317)
(51, 101.9)
(52, 102.099)
(53, 103.132)
(54, 102.863)
(55, 103.065)
(56, 103.057)
(57, 103.372)
(58, 103.58)
(59, 104.076)
(60, 104.349)
(61, 105.243)
(62, 105.829)
(63, 106.855)
(64, 105.416)
(65, 105.859)
(66, 106.424)
(67, 107.589)
(68, 107.897)
(69, 108.189)
(70, 106.953)
(71, 107.521)
(72, 107.32)
(73, 108.334)
(74, 107.253)
(75, 106.19)
(76, 105.807)
(77, 105.377)
(78, 104.674)
(79, 104.237)
(80, 104.076)
(81, 103.999)
(82, 103.898)
(83, 104.305)
(84, 103.037)
(85, 102.582)
(86, 102.921)
(87, 103.273)
(88, 103.756)
(89, 104.343)
(90, 106.31)
(91, 106.789)
(92, 107.086)
(93, 106.681)
(94, 107.627)
(95, 107.392)
(96, 106.755)
(97, 107.094)
(98, 107.312)
(99, 107.078)
(100, 106.748)
(101, 107.547)
(102, 107.564)
(103, 107.708)
(104, 109.16)
(105, 109.326)
(106, 108.742)
(107, 108.276)
(108, 108.094)
(109, 108.211)
(110, 107.698)
(111, 108.08)
(112, 108.3)
(113, 108.773)
(114, 109.591)
(115, 109.487)
(116, 110.051)
(117, 110.208)
(118, 109.44)
(119, 110.337)
(120, 109.882)
(121, 110.112)
(122, 109.158)
(123, 109.801)
(124, 110.1)
(125, 109.969)
(126, 111.567)
(127, 112.365)
(128, 110.163)
(129, 109.56)
(130, 110.35)
(131, 110.345)
(132, 109.95)
(133, 109.688)
(134, 110.457)
(135, 110.755)
(136, 111.938)
(137, 112.392)
(138, 112.037)
(139, 111.581)
(140, 111.013)
(141, 110.644)
(142, 109.941)
(143, 110.919)
(144, 111.396)
(145, 110.175)
(146, 109.74)
(147, 110.002)
(148, 109.757)
(149, 109.571)
(150, 109.315)
(151, 109.866)
(152, 110.416)
(153, 109.588)
(154, 109.885)
(155, 110.265)
(156, 110.514)
(157, 109.409)
(158, 109.889)
(159, 110.885)
(160, 110.076)
(161, 109.817)
(162, 109.991)
(163, 110.203)
(164, 110.261)
(165, 109.344)
(166, 109.301)
(167, 109.279)
(168, 108.848)
(169, 109.013)
(170, 108.487)
(171, 108.82)
(172, 109.275)
(173, 110.74)
(174, 110.8)
(175, 110.608)
(176, 111.568)
(177, 111.673)
(178, 111.596)
(179, 111.726)
(180, 111.39)
(181, 110.836)
(182, 110.819)
(183, 109.454)
(184, 109.952)
(185, 110.012)
(186, 109.594)
(187, 109.644)
(188, 110.223)
(189, 109.513)
(190, 108.282)
(191, 108.274)
(192, 108.223)
(193, 108.372)
(194, 108.215)
(195, 108.045)
(196, 108.363)
(197, 107.946)
(198, 108.585)
(199, 107.728)
(200, 108.192)
(201, 107.541)
(202, 106.804)
(203, 107.718)
(204, 108.079)
(205, 107.351)
(206, 108.173)
(207, 107.543)
(208, 107.039)
(209, 106.746)
(210, 106.764)
(211, 107.411)
(212, 106.329)
(213, 107.181)
(214, 107.327)
(215, 107.517)
(216, 106.896)
(217, 106.538)
(218, 106.338)
(219, 107.087)
(220, 107.372)
(221, 106.353)
(222, 108.207)
(223, 108.655)
(224, 108.611)
(225, 107.655)
(226, 108.408)
(227, 108.337)
(228, 109.491)
(229, 109.446)
(230, 109.033)
(231, 107.833)
(232, 108.108)
(233, 107.642)
(234, 108.112)
(235, 109.478)
(236, 111.134)
(237, 111.676)
(238, 111.735)
(239, 110.818)
(240, 111.636)
(241, 111.963)
(242, 111.566)
(243, 111.807)
(244, 112.779)
(245, 113.024)
(246, 113.101)
(247, 114.293)
(248, 114.626)
(249, 115.4)
(250, 115.171)
(251, 114.801)
(252, 114.385)
(253, 114.664)
(254, 114.988)
(255, 114.954)
(256, 114.73)
(257, 115.089)
(258, 115.503)
(259, 116.14)
(260, 115.159)
(261, 114.61)
(262, 113.952)
(263, 115.347)
(264, 115.962)
(265, 115.192)
(266, 115.697)
(267, 116.096)
(268, 115.555)
(269, 116.68)
(270, 116.762)
(271, 116.053)
(272, 115.867)
(273, 115.328)
(274, 114.777)
(275, 115.007)
(276, 114.795)
(277, 115.021)
(278, 115.6)
(279, 114.777)
(280, 114.557)
(281, 115.059)
(282, 115.214)
(283, 115.3)
(284, 116.866)
(285, 117.214)
(286, 116.963)
(287, 116.099)
(288, 115.667)
(289, 114.584)
(290, 114.294)
(291, 113.845)
(292, 112.562)
(293, 111.975)
(294, 112.246)
(295, 112.497)
(296, 112.892)
(297, 113.002)
(298, 114.167)
(299, 114.6)
(300, 112.804)
(301, 112.824)
(302, 111.556)
(303, 112.655)
(304, 112.346)
(305, 112.218)
(306, 112.427)
(307, 112.966)
(308, 112.464)
(309, 111.023)
(310, 110.985)
(311, 110.409)
(312, 110.309)
(313, 110.415)
(314, 110.064)
(315, 110.035)
(316, 110.316)
(317, 109.911)
(318, 108.76)
(319, 109.245)
(320, 109.489)
(321, 109.527)
(322, 109.821)
(323, 110.637)
(324, 111.196)
(325, 111.814)
(326, 110.497)
(327, 110.426)
(328, 110.663)
(329, 110.505)
(330, 110.862)
(331, 110.109)
(332, 109.895)
(333, 109.526)
(334, 109.244)
(335, 107.897)
(336, 109.032)
(337, 108.889)
(338, 107.808)
(339, 108.201)
(340, 107.419)
(341, 108.098)
(342, 108.809)
(343, 110.358)
(344, 110.029)
(345, 108.395)
(346, 108.581)
(347, 109.084)
(348, 109.601)
(349, 109.589)
(350, 107.846)
(351, 107.725)
(352, 107.972)
