(0, 0)
(1, 0)
(2, 0)
(3, 0)
(4, 0)
(5, 0)
(6, 0)
(7, 0)
(8, 0)
(9, 0)
(10, 0)
(11, 0)
(12, 0)
(13, 0)
(14, 0)
(15, 0)
(16, 0)
(17, 0)
(18, 0)
(19, 0)
(20, 0)
(21, 0)
(22, 1.15261)
(23, 0.0743202)
(24, -0.175317)
(25, -0.090106)
(26, 0.00445712)
(27, 0.0873207)
(28, -0.0415158)
(29, -0.0177399)
(30, -0.0346543)
(31, -0.0178333)
(32, -0.0276909)
(33, -0.0707632)
(34, 0.0775823)
(35, -0.0187987)
(36, -0.0735426)
(37, 0.00722804)
(38, 0.0695197)
(39, 0.0573837)
(40, 0.0534902)
(41, 0.0328101)
(42, 0.0486123)
(43, 0.658809)
(44, -0.492656)
(45, -0.434858)
(46, 0.0716878)
(47, 0.0873953)
(48, 0.0714541)
(49, -0.185349)
(50, 0.0298184)
(51, -0.0522523)
(52, 0.0679225)
(53, -0.0107943)
(54, -0.0567312)
(55, 0.249049)
(56, -0.168773)
(57, -0.153694)
(58, 0.0693747)
(59, 0.0942798)
(60, -0.0161652)
(61, 0.079158)
(62, -0.0294511)
(63, 0.00179019)
(64, 0.502953)
(65, -1.10174)
(66, -0.0047879)
(67, 0.450278)
(68, 0.13293)
(69, 0.0687596)
(70, -0.274059)
(71, 0.237435)
(72, -0.104684)
(73, 0.125855)
(74, 0.0117085)
(75, -0.104354)
(76, 0.336364)
(77, -0.448549)
(78, -0.00736648)
(79, 0.267232)
(80, 0.094238)
(81, -0.110252)
(82, 0.174413)
(83, -0.0680392)
(84, 0.101423)
(85, 0.345253)
(86, -0.951813)
(87, 0.531615)
(88, 0.595015)
(89, -0.0995025)
(90, -0.045141)
(91, -0.416667)
(92, 0.474958)
(93, -0.228416)
(94, 0.276494)
(95, -0.179935)
(96, -0.208297)
(97, 0.332774)
(98, -0.642406)
(99, 0.268395)
(100, 0.252489)
(101, -0.117066)
(102, -0.224621)
(103, 0.21183)
(104, -0.14415)
(105, 0.0659948)
(106, 0.15416)
(107, -0.675334)
(108, 0.765416)
(109, 0.187744)
(110, -0.352359)
(111, 0.172444)
(112, -0.150396)
(113, 0.586937)
(114, -0.409337)
(115, 0.430285)
(116, -0.28419)
(117, -0.042889)
(118, 0.364404)
(119, -0.463802)
(120, 0.431448)
(121, 0.0116979)
(122, -0.190285)
(123, -0.086779)
(124, 0.27978)
(125, -0.0960094)
(126, 0.174492)
(127, 0.0289975)
(128, -0.442792)
(129, 0.549745)
(130, -0.082753)
(131, -0.382518)
(132, 0.310111)
(133, -0.149142)
(134, 0.400913)
(135, -0.34236)
(136, 0.362917)
(137, -0.262452)
(138, 0.14269)
(139, 0.14891)
(140, -0.351005)
(141, 0.351172)
(142, -0.112816)
(143, -0.2044)
(144, 0.0720691)
(145, 0.212996)
(146, -0.175153)
(147, 0.239635)
(148, 0.0291522)
(149, -0.430359)
(150, 0.344246)
(151, -0.150082)
(152, -0.119245)
(153, 0.261482)
(154, -0.213166)
(155, 0.322123)
(156, -0.274881)
(157, 0.383241)
(158, -0.206565)
(159, 0.14552)
(160, 0.00725222)
(161, -0.272969)
(162, 0.226821)
(163, -0.240408)
(164, -0.00995272)
(165, 0.15027)
(166, -0.00899722)
(167, -0.217765)
(168, 0.210896)
(169, -0.100811)
(170, -0.208644)
(171, 0.260443)
(172, -0.164002)
(173, 0.0527859)
(174, 0.11752)
(175, -0.154873)
(176, 0.260229)
(177, -0.215299)
(178, 0.172529)
(179, -0.190086)
(180, 0.248893)
(181, -0.0831228)
(182, -0.133125)
(183, 0.211543)
(184, -0.128864)
(185, 0.0884078)
(186, -0.026208)
(187, -0.101823)
(188, -0.0813008)
(189, 0.151388)
(190, -0.116174)
(191, -0.110037)
(192, 0.230951)
(193, -0.125227)
(194, 0.211914)
(195, 0.0539216)
(196, -0.119454)
(197, 0.250021)
(198, -0.140416)
(199, 0.145671)
(200, -0.132349)
(201, 0.139002)
(202, -0.157139)
(203, -0.0309522)
(204, 0.0416701)
(205, -0.0919447)
(206, 0.096904)
(207, -0.093534)
(208, -0.0238095)
(209, 0.0493787)
(210, 0.0294816)
(211, -0.218013)
(212, 0.0375626)
(213, 0.128898)
