,Gen,Price,Mismatch,Dividends,RDividend,Volume,Rep,Pos+,Pos-,NegW_per,Num_NT,Num_VI,Num_TF,Mean_NT,Mean_VI,Mean_TF,WShare_NT,WShare_VI,WShare_TF,NT_cash,NT_lending,NT_loans,NT_nav,NT_pnl,NT_signal,NT_stocks,NT_returns,VI_cash,VI_lending,VI_loans,VI_nav,VI_pnl,VI_signal,VI_stocks,VI_returns,TF_cash,TF_lending,TF_loans,TF_nav,TF_pnl,TF_signal,TF_stocks,TF_returns,MeanReturn,Spoils,TimeA,TimeB,TimeC,TimeD,TimeE,TimeF,TimeG,TotalTime,PerSpoils
2,2.0,104.16,3769.356143517245,0.004074917131377914,-1.5580760729264251,646140.4335516901,0.0,50000000.00000002,0.0,0.0,31.0,31.0,38.0,104.22134999050363,104.22134999050363,2.0,33.30773679581772,31.72774483385399,34.96451837032828,45065212.48722462,0.0,-17338709.67741938,119884003.46812846,-67096.53848489253,105.87181476503129,57176570.61180771,-0.000559295185853948,49347881.57842945,0.0,-11718749.999999946,114197163.71048215,-61939.686025977135,104.22134999050363,52848731.825539336,-0.0005420984777994506,54812551.30563368,0.0,-308388.15789473563,102664846.21815866,-55140.918329028704,-0.005347593582887722,47295148.01163792,-0.0005367919616573711,-0.0005454129811623546,0.0,5.820800004130433e-05,3.679100001363622e-05,0.00012541600000304243,0.00014283399997339075,0.001677583000002869,0.0002919589999805794,0.000675499999999829,0.0030082910000146512,0.0
3,3.0,103.28,2105.975486679119,0.004101204764159666,1.0178095969243188,547707.8492528588,0.0,49999999.999999955,0.0,0.0,31.0,31.0,38.0,103.20253726055536,103.20253726055536,2.0,33.30578949884779,31.72792673893774,34.96628376221438,44975013.553259134,0.0,-17338709.67741938,119580492.77645169,-303510.691676744,104.77744342878395,56787750.54131571,-0.0025314231167971792,49210030.057972685,0.0,-11718749.999999946,113915363.40396878,-281800.3065135181,103.20253726055536,52544127.807475165,-0.0024676646718472866,55009220.28627604,0.0,-308388.15789473563,102416087.47516635,-248758.74299227798,-0.008448540706605168,46702941.34703896,-0.002422881778871014,-0.0024704122904507697,0.0,5.9958000008464296e-05,3.8417000041590654e-05,0.000131458999987899,0.0001504169999861915,0.0016732089999891286,0.0002747920000274462,0.0006462080000346759,0.0029744600000753962,0.0
0,0.0,100.78,1381.1075021989527,0.0038944341207151263,-0.6983681268681662,1279381.5206911596,0.0,49999999.99999996,0.0,0.0,35.0,38.0,27.0,99.06347085196371,99.06347085196371,2.0,33.371259611601076,34.08088930764244,32.547851080756416,54080993.51429457,0.0,-6428571.42857137,106838524.14602864,427052.5719450721,98.81117002747088,46492473.46574899,0.0040139858819002085,56192722.30225183,0.0,0.0,100496432.93414979,408750.91224610806,99.06347085196371,44460010.42880004,0.004083928251596981,36315963.83237254,0.0,-35185185.18518519,135077147.54626516,552404.6644729078,0.003385105535643307,63788260.45942165,0.004106342466369249,0.004065500260191623,0.0,9.229199997662363e-05,3.920799997558788e-05,1.2499998547355062e-07,0.00015650000000277942,0.001380040999947596,0.00030604199997696924,0.0008164170000100057,0.0027906249998750354,0.0
1,1.0,100.43,-1515.0307342415326,0.003936154317960325,1.6943320979536274,544920.3471459295,0.0,49999999.999999985,0.0,0.0,35.0,38.0,27.0,98.63157200352084,98.63157200352084,2.0,33.370534128592425,34.08099218142821,32.548473689979325,53808409.00604205,0.0,-6428571.42857137,107002038.40861495,163514.26258630666,98.52490795222879,46607555.52556474,0.0015305959816365661,56077183.88220925,0.0,0.0,100652732.7310519,156299.7969020307,98.63157200352084,44425109.45817042,0.0015552770614698926,36846574.312966496,0.0,-35185185.18518519,135289409.4769793,212261.9307142198,-0.0034729112919229532,63040051.74795406,0.001571412593248005,0.0015509952771083186,0.0,6.262499999820648e-05,4.200000000764703e-05,0.0001704579999568523,0.00017129200000454148,0.0013815419999900769,0.00038366699999414777,0.0006478750000269429,0.002859458999978415,0.0
2,2.0,100.85,3101.3970851094928,0.003928944589817139,-0.29703653327390256,1090850.6419562814,0.0,50000000.00000004,0.0,0.0,35.0,38.0,27.0,99.6881898614793,99.6881898614793,2.0,33.37227661282631,34.081997610725516,32.545725776448194,53259056.705534734,0.0,-6428571.42857137,106844535.96017815,-157502.44843679326,99.60004236085952,47355779.62902485,-0.0014720093519499469,55582480.83468796,0.0,0.0,100502293.34037969,-150439.39067222178,99.6881898614793,45109561.97174055,-0.0014946379158348522,38269584.192957886,0.0,-35185185.18518519,135071811.2461057,-217598.23087364435,0.004182017325500276,61884605.853999555,-0.0016083907211574494,-0.0015174311759122367,0.0,5.625000000009095e-05,3.6000000022795575e-05,0.00011966700003540609,0.00015541699997356773,0.0014982089999762138,0.00026799999994864265,0.0006339999999909196,0.0027675429999476364,0.0
3,3.0,101.04,6739.56198373629,0.003963582780209405,1.3932532144400869,846577.0126994312,0.0,50000000.00000003,0.0,0.0,36.0,38.0,26.0,99.50559418815733,99.50559418815733,2.0,34.57616061220085,34.08127222591312,31.342567161885878,53233032.67394444,0.0,-7227366.255143976,107829406.85949236,200779.9191495884,99.52568599319638,47462960.032623164,0.0018647652273165241,56015473.16217087,0.0,0.0,100692042.80642854,189749.46604894102,99.50559418815733,44765534.16717285,0.0018880113054365872,37111532.35485789,0.0,-35185185.18518519,135339375.23214257,267563.9860368669,0.0018839861179971162,63163197.710499994,0.0019809017408477306,0.0019037942305202616,0.0,5.554199998414333e-05,3.533400001742848e-05,0.00011820800000350573,0.00015483300001051248,0.0013021249999951579,0.0002739589999691816,0.0006391250000206128,0.0025791260000005423,0.0
0,0.0,106.02,6342.853899761278,0.004026314365049258,0.8062045561694804,542077.4759108163,0.0,49999999.99999996,0.0,0.0,30.0,30.0,40.0,101.45236634656162,101.45236634656162,2.0,32.790476226432325,33.30012443233871,33.90939934122894,45595192.59897337,0.0,-29166666.666666664,132646806.0707794,96513.55346844743,103.96705170639702,57736908.25076042,0.0007280601975854561,47989450.44042173,0.0,-31249999.999999907,134708478.07170907,93224.2075278163,101.45236634656162,55326239.97762491,0.0006925233571365845,55030358.64944388,0.0,0.0,102879876.32442811,80172.15342411399,-0.0026340545625588296,47727638.82871102,0.0007798870052266903,0.0007381298685072885,0.0,8.829099999729806e-05,3.712500000574437e-05,1.6600000662947423e-07,0.00013395900003843053,0.001342707999981485,0.00027904099999886967,0.0007074170000009872,0.0025887070000294443,0.0
1,1.0,106.12,-5857.9240903328755,0.004006099937530962,-0.803260379144736,850659.259488374,0.0,50000000.000000015,0.0,0.0,30.0,30.0,40.0,101.97160945483996,101.97160945483996,2.0,32.79062742349445,33.30214688930815,33.907225687197275,45376579.681071594,0.0,-29166666.666666664,132498767.51640049,-148038.55437895207,104.26433338413628,58013970.24001928,-0.0011159163439801176,47434187.231600285,0.0,-31249999.999999907,134565690.4180465,-142787.65366244316,101.97160945483996,55937681.74117207,-0.0010599752569874143,55620742.3710323,0.0,0.0,102757997.47815478,-121878.84627331793,0.0009432182607056472,47186261.014106505,-0.0011846713917985012,-0.0011266360370096602,0.0,6.262499999820648e-05,3.933300001790485e-05,0.00017283300002191027,0.00013766600000053586,0.0013357500000097389,0.00027162499998212297,0.0006358750000003965,0.002655707000030816,0.0
2,2.0,105.86,3559.542313558981,0.003965975343661085,-1.5962390149744727,697200.8227173664,0.0,49999999.99999997,0.0,0.0,30.0,30.0,40.0,101.45965298016877,101.45965298016877,2.0,32.79048794746817,33.30121803738157,33.90829401515015,45849241.41675262,0.0,-29166666.666666664,132557216.58775756,58449.071357091765,103.60800053744545,57403140.82491669,0.0004410925457258684,47692920.38213656,0.0,-31249999.999999907,134621868.9727722,56178.55472570658,101.45965298016877,55545871.51577662,0.000417480522346969,55082123.07307102,0.0,0.0,102807003.3851389,49005.9069840014,-0.0024500565397663765,47613240.74448007,0.0004769060140007059,0.00044833432602213355,0.0,5.5583999994723854e-05,3.5500000024057954e-05,0.00011937499999703505,0.00013316700000132187,0.0013839169999982914,0.000269875000014963,0.000740207999967879,0.002737625999998272,0.0
3,3.0,105.04,-2052.934887350886,0.003986847006292182,0.8291564480440935,475536.1910272125,0.0,49999999.99999995,0.0,0.0,30.0,30.0,40.0,100.44344583768863,100.44344583768863,2.0,32.7903850203579,33.30290697305972,33.90670800658247,45762307.83508086,0.0,-29166666.666666664,132419048.90833597,-138167.67942156742,102.66937731350741,57049406.247176416,-0.0010422264202028775,47690751.5150776,0.0,-31249999.999999907,134488791.897913,-133077.0748592317,100.44344583768863,55121762.14025832,-0.0009885249393331993,55158903.25982219,0.0,0.0,102695363.81755112,-111639.56758777797,-0.007746079727942501,47171623.709424004,-0.001085914032233293,-0.0010435910207541401,0.0,5.833400001620248e-05,3.6458000010952674e-05,0.0001231249999591455,0.00015933299999915107,0.0015440419999777077,0.0002770830000144997,0.0006467499999871507,0.00284512499996481,0.0
