,Gen,Price,Mismatch,Dividends,RDividend,Volume,Rep,Pos+,Pos-,NegW_per,Num_NT,Num_VI,Num_TF,Mean_NT,Mean_VI,Mean_TF,WShare_NT,WShare_VI,WShare_TF,NT_cash,NT_lending,NT_loans,NT_nav,NT_pnl,NT_signal,NT_stocks,NT_returns,VI_cash,VI_lending,VI_loans,VI_nav,VI_pnl,VI_signal,VI_stocks,VI_returns,TF_cash,TF_lending,TF_loans,TF_nav,TF_pnl,TF_signal,TF_stocks,TF_returns,MeanReturn,Spoils,TimeA,TimeB,TimeC,TimeD,TimeE,TimeF,TimeG,TotalTime,PerSpoils
3,3.0,99.33,2176.9374114576494,0.003891143473283525,-0.00820159359216251,588287.4863632352,0.0,50000000.00000001,0.0,0.0,32.0,36.0,32.0,98.54943233891254,98.54943233891254,2.0,34.249019394731086,32.99685783041677,32.75412277485229,47245417.829745755,0.0,-16796875.000000022,116376081.86949798,200263.29639173206,98.6923556117783,52496941.83089261,0.001723888894004365,54644628.255309634,0.0,0.0,99663389.45814608,172955.96939110756,98.54943233891254,45158897.97302649,0.0017384180903247952,47835576.570583895,0.0,-11718749.999999946,111296514.20607421,195577.79589751363,0.0030293850348379614,51902422.94945263,0.001760361363431308,0.0017407905948963415,0.0,5.537499998808926e-05,3.566600000226572e-05,0.0002466249999883985,0.00015166699998303557,0.0013150839999980235,0.00025512499999535976,0.0006321659999741769,0.002691707999929349,0.0
0,0.0,107.39,-4442.007896487485,0.004044435042504541,-0.04324042131848987,458260.72287696844,0.0,49999999.999999985,0.0,0.0,42.0,28.0,30.0,102.45440092611,102.45440092611003,2.0,34.533542191974036,32.41863270698835,33.04782510103759,63809920.229719706,0.0,0.0,104927431.16217172,107072.69286191215,101.4374641672242,41056643.40951686,0.0010204141260237124,42869149.91994978,0.0,-44642857.14285707,147752169.4483813,154272.1754951775,102.45440092611003,60148935.635265596,0.0010441279885847919,37613842.282491915,0.0,-37499999.99999997,140578476.5345136,169477.45541980863,-0.0015805132019338641,65365025.96709518,0.0012055718599155534,0.001082601327708367,0.0,0.6855445410000129,3.649999999311149e-05,2.090000066345965e-07,0.00021791599999687605,0.001397874999980786,0.0002693750000162254,0.0006421669999951973,0.6881085830000018,0.0
1,1.0,107.25,1089.5582022449817,0.004006256463359819,-1.5047869448617153,796112.8028565219,0.0,50000000.00000002,0.0,0.0,42.0,28.0,30.0,102.43053900603627,102.43053900603627,2.0,34.535427569057106,32.41919136317184,33.045381067771046,63529037.63430374,0.0,0.0,104866563.63923657,-60867.52293519392,101.55890112072663,41288065.24140288,-0.0005800815685733337,42642123.707124926,0.0,-44642857.14285707,147660942.69807243,-91226.75030878186,102.43053900603627,60301492.62887174,-0.0006174308685237469,38232271.496800415,0.0,-37499999.99999997,140478868.24958706,-99608.28492665291,-0.0013036595586181088,64665315.54175568,-0.0007085599971073661,-0.000629082901119659,0.0,6.295800000089002e-05,3.570800001284624e-05,0.00014995800000860982,0.00018358299999476912,0.0013220419999981914,0.0002655419999939568,0.0006318750000104956,0.002651666000019759,0.0
2,2.0,106.61,3881.1746755992936,0.004027551664661872,0.8375390461042601,797284.183584972,0.0,50000000.00000007,0.0,0.0,42.0,28.0,30.0,101.46361719886673,101.46361719886669,2.0,34.53701469871166,32.419621505945166,33.043363795343325,63616218.30415143,0.0,0.0,104817102.87570663,-49460.76352994534,100.74943676215045,40958575.215780035,-0.0004716528994070412,42938127.835028805,0.0,-44642857.14285707,147586473.4788537,-74469.21921873093,101.46361719886669,59649604.62763478,-0.0005043257740200181,37847286.508269995,0.0,-37499999.99999997,140397587.03855607,-81281.21103101969,-0.005967365967366023,64668363.712115526,-0.0005786009813704387,-0.0005128857288876939,0.0,5.625000000009095e-05,3.4916999993583886e-05,0.00011725000001661101,0.00017120800001180214,0.0014789589999963937,0.0002644159999931617,0.0006299579999904381,0.0027529580000020815,0.0
3,3.0,106.73,3945.2719308564265,0.004027718122092037,0.0002926406315825329,962458.3601291623,0.0,50000000.00000002,0.0,0.0,42.0,28.0,30.0,102.00294566494097,102.002945664941,2.0,34.542808222842986,32.421822060528584,33.03536971662857,63261693.26634141,0.0,0.0,104574793.51993144,-242309.35577515903,101.28758125985686,41363274.310495414,-0.002311767795628402,42416976.6486311,0.0,-44642857.14285707,147230589.6055207,-355883.8733330369,102.002945664941,60241853.7184944,-0.0024113583375513638,38843368.61054193,0.0,-37499999.99999997,140015650.22038552,-381936.8181706071,0.0011255979739237532,63749019.161378376,-0.0027203944613785943,-0.0024622411470918886,0.0,5.54590000092503e-05,3.47090000047956e-05,0.00011550000002102934,0.00017454200002475773,0.001430083000002469,0.0002664999999808515,0.0006252080000024307,0.002702001000045584,0.0
0,0.0,106.72,-3593.9343980349367,0.004058522470186727,1.4292367811516655,1187831.176374453,0.0,50000000.00000002,0.0,0.0,25.0,33.0,42.0,101.86616273751723,101.86616273751723,2.0,33.15562315927203,32.41793272474542,34.426444115982584,36398094.13580741,0.0,-63500000.0,167288110.6303374,-276911.96478031756,101.80619693652909,67306158.60924052,-0.0016551920902646297,52879031.929072075,0.0,-20454545.454545453,123913683.39607514,-204335.3884138614,101.86616273751723,50519065.56070535,-0.0016490139168951012,56042806.67389971,0.0,0.0,103392911.88323176,-200816.59707821906,-0.0013101253977166882,47290877.88727881,-0.0019422665772776955,-0.001773724577598173,0.0,0.730121625000038,4.079200004980521e-05,1.6699999605407356e-07,0.0001900830000067799,0.001436209000019062,0.0002833750000377222,0.0006791249999764659,0.7327513760001239,0.0
1,1.0,107.33,-1396.0965969627723,0.0040430716232290114,-0.6106127880401342,540542.9461066006,0.0,49999999.99999999,0.0,0.0,25.0,33.0,42.0,102.78732129961503,102.78732129961504,2.0,33.15634710853598,32.41892189407224,34.4247309973919,36698850.003314584,0.0,-63500000.0,167204252.74504793,-83857.88528943658,102.46843568324378,67394112.32910135,-0.0005012465209505719,52705625.4869744,0.0,-20454545.454545453,123852642.9443227,-61040.45175227523,102.78732129961504,50985245.45278024,-0.0004926046105591648,56009578.810380876,0.0,0.0,103333684.56117865,-59227.322053194046,0.0057158920539730484,47598430.75787425,-0.0005728373538805367,-0.0005284628403519928,0.0,6.791700002395373e-05,3.850000001648368e-05,0.0002702909999925396,0.000129833000016788,0.001518165999982557,0.00026212500000610817,0.0006267919999913829,0.002913624000029813,0.0
2,2.0,107.37,3038.8084852463217,0.004067939652107391,0.9701372151123628,1248744.368879933,0.0,50000000.00000005,0.0,0.0,24.0,33.0,43.0,102.39600865264543,102.39600865264542,2.0,31.82573392882835,32.41610329316366,35.75816277800791,38062843.540370815,0.0,-63500000.0,167591121.70300648,389628.8434236571,101.82189227281374,66057485.1781655,0.002330199466759357,53232482.622547925,0.0,-20454545.454545453,124145416.3943,292773.449977234,102.39600865264542,50481414.45549743,0.002363885364229559,54404214.01900964,0.0,-1476744.1860465116,105097059.05360357,276472.0404475054,0.00037268238144050336,49237992.52773524,0.0026439861854530133,0.002476244101962796,0.0,5.566699996961688e-05,3.483400001869086e-05,0.00011775000001534863,0.00011441700002023936,0.0013246659999595067,0.0002746669999851292,0.0006489169999781552,0.002570917999946687,0.0
3,3.0,107.55,6013.450027442363,0.004021246565809772,-1.8283940096860496,843790.3985573117,0.0,50000000.0,0.0,0.0,24.0,33.0,43.0,103.02582358977769,103.02582358977769,2.0,31.825231254477984,32.415954341209414,35.758814404312574,37613737.85126781,0.0,-63500000.0,167620328.71853635,29207.015529857326,102.30827400861841,66621316.06163531,0.00017425815450614553,52655398.186825745,0.0,-20454545.454545453,124168442.53259084,23026.138290748,103.02582358977769,51147129.96278078,0.00018547715219395893,55107055.35304738,0.0,-1476744.1860465116,105118950.73279144,21891.67918772268,0.0016764459346185756,48621700.59881359,0.00020895701106345786,0.00019288093206276826,0.0,5.829100001619736e-05,3.620900002943017e-05,0.00014012500002991146,0.00012066599998661331,0.0015061670000022787,0.00029908300001579846,0.0006484580000005735,0.002808999000080803,0.0
0,0.0,101.03,-1042.487879502587,0.003964247541962848,0.4752955123837103,386293.9030174464,0.0,50000000.0,0.0,0.0,31.0,32.0,37.0,100.09603903648762,100.09603903648762,2.0,33.34624717228465,32.76819780447451,33.88555502324085,45770301.68184214,0.0,-17338709.67741938,117915336.59807652,140057.45501471095,101.67490777166223,54924711.68760149,0.001189257485833768,49958013.58323812,0.0,-11718749.999999946,112250323.73000968,129096.6340636015,100.09603903648762,50683016.050246775,0.0011514022581391211,53817315.568106174,0.0,0.0,100391721.92768674,119553.21622440219,0.002082920055544557,46675065.51557992,0.001192287129726114,0.001178264781211649,0.0,0.00025462500002504385,6.441599998652237e-05,2.4999997094710125e-07,0.0001864170000089871,0.0018542500000080508,0.0002960839999559539,0.0007018340000399803,0.0033578759999954855,0.0
1,1.0,101.21,4501.67735116306,0.003993073952045884,1.1480619767294378,573768.7567600606,0.0,49999999.99999999,0.0,0.0,31.0,32.0,37.0,100.399687029008,100.399687029008,2.0,33.346577567225495,32.76757674280784,33.88584568996658,45798122.45572855,0.0,-17338709.67741938,118033723.04686302,118386.44878648894,101.8316152906563,54998734.58433507,0.0010040351287476286,49844034.982352726,0.0,-11718749.999999946,112359779.63348486,109455.90347516537,100.399687029008,50891279.608166285,0.0009751054592807629,53903350.32232786,0.0,0.0,100492381.08368601,100659.15599927306,0.0017816490151438824,46676169.74119709,0.001002663905613442,0.0009942702819585826,0.0,6.004100004020074e-05,3.895800000464078e-05,0.00015816699999504635,0.0001395829999637499,0.0016647080000211645,0.0003065829999968628,0.0006893750000358523,0.0030574150000575173,0.0
2,2.0,101.7,-867.365262989304,0.003977043169867459,-0.6435736895236838,564065.382359897,0.0,50000000.00000003,0.0,0.0,31.0,32.0,37.0,101.12975308060322,101.12975308060322,2.0,33.346787945880074,32.76700751025907,33.88620454386081,45653336.550394535,0.0,-17338709.67741938,118135566.71748298,101843.67061996604,102.65230002105301,55413770.8722394,0.0008628537651094038,49738843.399983175,0.0,-11718749.999999946,112454064.59051897,94284.95703412592,101.12975308060322,51246834.83586953,0.000839134406828506,54126380.663963735,0.0,0.0,100579520.06352486,87138.97983884811,0.0048414188321312945,46683091.573317744,0.0008671202622443811,0.0008568421743994581,0.0,6.0667000013836514e-05,3.9500000013958925e-05,0.00014420900004097348,0.00014716699996597526,0.0015946660000167867,0.0002917080000202077,0.000725792000025649,0.0030037090000973876,0.0
3,3.0,101.58,-5931.115285259555,0.003932484238204758,-1.7848536920140008,534647.6233269749,0.0,49999999.99999997,0.0,0.0,31.0,32.0,37.0,100.72375282544587,100.72375282544587,2.0,33.34747116418064,32.76567590011776,33.88685293570149,46069947.28513982,0.0,-17338709.67741938,118405817.10005331,270250.38257031527,102.05451877803324,54935729.90917395,0.002287651110606448,49930894.77991392,0.0,-11718749.999999946,112704428.23585269,250363.64533366263,100.72375282544587,50998270.74693322,0.0022263636823205654,53621916.87576913,0.0,0.0,100809472.23728137,229952.17375648022,-0.0011799410029499358,47136424.56523634,0.0022862723307015688,0.00226752898499016,0.0,6.20000000139953e-05,4.0082999987589574e-05,0.0001392920000284903,0.00017579100000375547,0.0018053750000035507,0.0003042079999886482,0.000693834000003335,0.0032205830000293645,0.0
0,0.0,97.58,-3877.2821569408407,0.004027492933400774,0.7143356752168815,574302.7061914017,0.0,49999999.99999998,0.0,0.0,33.0,33.0,34.0,101.54052738347366,101.54052738347366,2.0,32.90714792887155,32.9022153539018,34.190636717226596,48073140.32856782,0.0,0.0,98540464.39762,65683.05587295149,102.7148215150064,50528260.137168296,0.0006669851417799241,48722461.74666984,0.0,0.0,98525693.80038549,65476.53975613415,101.54052738347366,49863893.79915692,0.0006650050302328127,53367536.63272708,0.0,0.0,99372581.60963522,60909.595651745796,0.0011285523750896864,46060556.473566696,0.0006133175931543022,0.0006480847384366658,0.0,0.00011216699999749835,4.512500004238973e-05,1.6699999605407356e-07,0.00017774999997755003,0.0015078750000157015,0.0005299169999943842,0.0007319160000065494,0.0031049170000301274,0.0
1,1.0,97.8,1088.3322668561013,0.0041019037815098565,2.926662026971743,483217.6900387848,0.0,50000000.00000002,0.0,0.0,33.0,33.0,34.0,102.00145821992886,102.00145821992886,2.0,32.907849093851624,32.902827908030076,34.18932299811833,48137234.20195189,0.0,0.0,98601400.46573614,60936.06811607155,103.04963421257787,50582116.8267354,0.0006183565092428355,48573878.38651889,0.0,0.0,98586355.54582687,60661.745441272855,102.00145821992886,50128928.187937744,0.0006156946792394525,53461419.22735121,0.0,0.0,99428093.1062937,55511.496658563614,0.002254560360729574,46074573.956346676,0.0005586198502583856,0.0005971676412870063,0.0,6.579199998668628e-05,3.920799997558788e-05,0.00016575000000784712,0.00015412500005140828,0.0013460000000122818,0.0002662499999814827,0.0006338329999948655,0.0026709580000101596,0.0
2,2.0,98.96,45.792071906267665,0.004091552588097606,-0.4068629668339451,512411.5063541273,0.0,50000000.0,0.0,0.0,33.0,33.0,34.0,103.88600901617303,103.88600901617303,2.0,32.90925936708092,32.903744078237466,34.18699655468163,47910192.37129893,0.0,0.0,98719351.02868728,117950.56295119181,104.99522310681485,51413136.88647394,0.0011961731748820442,48427941.281631775,0.0,0.0,98702806.57445668,116451.02862983942,103.88600901617303,50873466.51105182,0.0011812083729548998,53835291.53597087,0.0,0.0,99535993.18369783,107900.07740418613,0.011860940695296529,46251237.878872134,0.0010852071485353278,0.0011535063412882029,0.0,6.074999998872954e-05,3.5749999995005055e-05,0.0001188339999771415,0.000146500000028027,0.0015095420000079685,0.0002696249999871725,0.0007526250000182699,0.002893626000002314,0.0
3,3.0,99.31,-5453.759540120722,0.004090920127547455,-0.03080660531560154,929389.174577257,0.0,50000000.000000045,0.0,0.0,33.0,32.0,35.0,103.62385167913351,103.62385167913351,2.0,32.91640138337462,31.91188990678196,35.17170870984353,48509397.09353429,0.0,0.0,99323329.25777286,603978.2290855867,104.60600693635747,50999794.92213655,0.006117687794999913,48937508.61199683,0.0,0.0,99301407.79268359,598601.2182269394,103.62385167913351,50547851.61334355,0.0060646828494728125,52661465.174357295,0.0,0.0,100064097.36849555,551909.5164902364,0.0035367825383993967,47570729.02692856,0.005546273972051898,0.005900731374399436,0.0,6.187499997167833e-05,3.5874999980478606e-05,0.00012099999997872146,0.0001501670000152444,0.0013470419999634942,0.0002835839999875134,0.0006698340000070857,0.002669376999904216,0.0
