,Gen,Price,Mismatch,Dividends,RDividend,Volume,Rep,Pos+,Pos-,NegW_per,Num_NT,Num_VI,Num_TF,Mean_NT,Mean_VI,Mean_TF,WShare_NT,WShare_VI,WShare_TF,NT_cash,NT_lending,NT_loans,NT_nav,NT_pnl,NT_signal,NT_stocks,NT_returns,VI_cash,VI_lending,VI_loans,VI_nav,VI_pnl,VI_signal,VI_stocks,VI_returns,TF_cash,TF_lending,TF_loans,TF_nav,TF_pnl,TF_signal,TF_stocks,TF_returns,MeanReturn,Spoils,TimeA,TimeB,TimeC,TimeD,TimeE,TimeF,TimeG,TotalTime,PerSpoils
2,2.0,96.94,3913.2515681767254,0.00386043644959263,-0.943677557834216,599170.7877030559,0.0,49999999.99999995,0.0,0.0,32.0,36.0,32.0,98.3513137564537,98.3513137564537,2.0,32.36895148591174,34.29825931316291,33.33278920092528,50073226.542726904,0.0,-6249999.9999999795,104577949.12473635,108186.62184090028,97.58672039109878,48434276.69497866,0.0010358829558239735,51555691.12538911,0.0,0.0,98498824.1403042,105613.6412216872,98.3513137564537,47117651.90954526,0.0010733834243844694,48473041.98767283,0.0,-9374999.999999998,107691926.1582235,113401.98107498884,0.003623563515891881,50027114.90678287,0.0010541321508394275,0.0010552228669106973,0.0,5.791600000293329e-05,3.820800000653435e-05,0.0001330000000052678,0.00015091599999550454,0.0015187919999846144,0.00028820800000062263,0.0007661250000126074,0.0029531650000080845,0.0
3,3.0,96.65,3070.383422211453,0.0038654825620604637,0.2012330411323033,614637.0467546107,0.0,49999999.99999995,0.0,0.0,32.0,34.0,34.0,97.77053708976159,97.77053708976159,2.0,32.36851065149956,32.39413285304649,35.23735649545406,50323709.39601869,0.0,-6249999.9999999795,104757503.23770554,179554.11296919407,96.93351897742923,48042818.9820833,0.001717411343763048,51657112.39302462,0.0,0.0,98673343.03493448,174518.8946301937,97.77053708976159,46879200.89361403,0.0017717865787068145,48328735.72604583,0.0,-8823529.411764704,107333873.72624864,182718.27496158375,-0.0029915411594799712,50036381.240895785,0.0017055726626379586,0.0017318737720613984,0.0,5.65830000027745e-05,3.558300002737269e-05,0.00013225000000716136,0.00014616699999692173,0.0013653330000238384,0.00026837500001875014,0.0006227920000014819,0.0026270830000783008,0.0
0,0.0,102.08,714.4418130225968,0.0039821039185822475,-0.14607628447566143,718390.5349341554,0.0,50000000.000000015,0.0,0.0,38.0,30.0,32.0,100.94082219768904,100.94082219768902,2.0,33.91038986771215,33.382945685048234,32.70666444723956,56068266.03143379,0.0,0.0,101002530.13522387,-13554.494963843963,100.81569547444826,44667339.61264563,-0.00013415679489139974,44854757.19616294,0.0,-24166666.666666668,125946605.79150711,-18401.349880486727,100.94082219768902,56586223.31336284,-0.00014608302970865874,47890926.51754935,0.0,-14062499.999999944,115682947.0490084,-16714.99349731207,-0.0060370009737098496,53407949.85370566,-0.00014446881868307711,-0.00014103451294991418,0.0,9.24170000189406e-05,3.741599999784739e-05,1.659999782077648e-07,0.000169292000009591,0.001668832999996539,0.00029858299998863913,0.0007374170000105096,0.0030041240000002745,0.0
1,1.0,101.71,439.54670940415235,0.003994609095959379,0.49224596129333364,906095.6130911906,0.0,49999999.99999996,0.0,0.0,38.0,30.0,32.0,100.85192282031086,100.85192282031086,2.0,33.91246448893957,33.3833633142391,32.70417219682127,55838047.79951558,0.0,0.0,100735605.6440794,-266924.49114444305,100.5881092017139,44739629.00567009,-0.0026423513292923345,44409086.20754781,0.0,-24166666.666666668,125607647.17619239,-338958.61531460285,100.85192282031086,56830785.52310036,-0.0026912882104637064,48594580.03963827,0.0,-14062499.999999944,115361376.37125495,-321570.6777534485,-0.0036246081504702765,52514704.12786023,-0.0027797586935368874,-0.002701002750202003,0.0,6.012500000451837e-05,4.1207999998960076e-05,0.00018199999999524152,0.00019554100001073493,0.0014096660000006977,0.0002662920000204849,0.00064812499999789,0.0028029570000285275,0.0
2,2.0,102.08,-1414.2394650209171,0.004013751181353083,0.7544349393550935,679294.0686867838,0.0,49999999.999999985,0.0,0.0,38.0,30.0,32.0,101.16863258215507,101.16863258215504,2.0,33.91368344653166,33.38344875973231,32.70286779373608,55587112.67608245,0.0,0.0,100577676.80518568,-157928.83889375313,101.40864526388935,45157298.920446396,-0.0015676346079329811,44780214.295621246,0.0,-24166666.666666668,125406538.39731489,-201108.77887764573,101.16863258215504,56670401.20488434,-0.001601087062760966,48557116.13967348,0.0,-14062499.999999944,115171784.16749848,-189592.20375657082,0.003637793727263805,52747206.40239079,-0.0016434634339523373,-0.0016019355687075707,0.0,5.600000000072214e-05,3.558399998837558e-05,0.00013087499999642205,0.00016133300002252327,0.0015125420000003942,0.00027004199998259537,0.0006264170000065405,0.002792792999997573,0.0
3,3.0,102.63,5113.069074560539,0.003986694445043942,-1.0763703843060837,749393.8497829436,0.0,50000000.00000004,0.0,0.0,38.0,31.0,31.0,101.65343060807713,101.65343060807713,2.0,33.913031617270626,34.4055454860739,31.681422896655448,55938957.05767658,0.0,0.0,100744411.59652886,166734.7913431682,101.7478990828558,45052728.68082819,0.001657737736103489,45225177.99189993,0.0,-23840725.80645161,125286622.17926562,210237.14420292742,101.65343060807713,56529363.11882262,0.0016809031423927557,47815537.653434984,0.0,-14062499.999999944,115366822.54206422,195038.37456586957,0.005387931034482651,53776969.4659686,0.0016934562225954443,0.0016759917428656678,0.0,5.491600001050756e-05,3.5124999982372174e-05,0.00011962499999640386,0.00016012500000783803,0.0015126669999858677,0.00026191699998889817,0.0006265840000025946,0.002770958999974482,0.0
0,0.0,104.94,5474.4842132832855,0.004034733076086297,-0.21942887450550827,456909.20429206773,0.0,49999999.999999985,0.0,0.0,28.0,40.0,32.0,102.32222100234866,102.32222100234866,2.0,33.42952099164322,33.91508007479701,32.65539893355978,42984884.3652951,0.0,-39285714.28571417,142611314.9525111,-30025.175546624832,102.01454222561323,60465447.74962903,-0.00021046663896733082,57519025.48264128,0.0,0.0,101277906.94867912,-20978.731151536107,102.32222100234866,43851007.16221505,-0.0002070973536455504,47013895.30442261,0.0,-18750000.00000001,121895276.64652203,-28731.516197279096,0.002005156115726159,56247724.26630569,-0.00023565101435095632,-0.0002171779249613788,0.0,9.137499998246312e-05,3.691699998853437e-05,1.2500001389526005e-07,0.00012662500000715227,0.0013076250000096934,0.0002720829999987018,0.0006660829999987072,0.0025008329999991474,0.0
1,1.0,104.97,4534.977880673774,0.004031550443334652,-0.13148774997714177,697928.4376154507,0.0,49999999.99999999,0.0,0.0,28.0,40.0,32.0,102.18482418080232,102.18482418080237,2.0,33.42825383609393,33.91498071416223,32.65676544974391,43198745.32391978,0.0,-39285714.28571417,142736046.40063828,124731.44812722398,101.91751076980457,60272901.469572484,0.0008745228520047118,57689473.016705975,0.0,0.0,101370032.64485644,92125.69617719948,102.18482418080237,43697063.017782204,0.0009096327022623258,46626218.13335013,0.0,-18750000.00000001,122011619.57072832,116342.92420630157,0.0002858776443681599,56655507.44189627,0.0009544498146854255,0.0009141434201655859,0.0,5.7291000018722116e-05,3.724999999121792e-05,0.00015495899998541063,0.00012324999997304076,0.001274666999989904,0.0002632919999996375,0.0006381249999947158,0.002548833999952649,0.0
2,2.0,104.88,5408.3371940698125,0.004028329848189317,-0.13308139762384735,449738.5576701562,0.0,50000000.00000004,0.0,0.0,28.0,40.0,32.0,102.10421989743922,102.10421989743921,2.0,33.427932377035646,33.915111475881424,32.656956147082894,43077039.345093824,0.0,-39285714.28571417,142757361.0792064,21314.678568125837,101.84209301304546,60346957.30580217,0.00014931070584137335,57641925.244088486,0.0,0.0,101386536.03448819,16503.3896317631,102.10421989743921,43711111.57873017,0.00016280343609616566,46804651.630171455,0.0,-18750000.00000001,122031725.57524636,20106.00451809168,-0.0008573878250929257,56432522.884010315,0.00016478762095635101,0.00015966041078008313,0.0,0.0001454169999988153,3.6707999981899775e-05,0.00011895899999103676,0.0001305000000115797,0.001363083999990522,0.0002892919999908372,0.0007212499999980082,0.002805209999962699,0.0
3,3.0,104.71,-2389.8498175203567,0.004032082598521502,0.14161702684767133,578130.3549461511,0.0,49999999.99999997,0.0,0.0,29.0,40.0,31.0,102.02265416744483,102.02265416744478,2.0,34.44874305286949,33.91553382162351,31.63572312550706,43331452.966508314,0.0,-38577586.20689645,141995140.7151471,-47543.27771584792,101.61014156839005,59992533.42700829,-0.00033480048118163957,57490319.40086359,0.0,0.0,101353036.82281874,-33499.21166945994,102.02265416744478,43795833.73458546,-0.0003304108511811144,46895433.82687234,0.0,-18750000.00000001,121987174.51418172,-44551.06106467545,-0.001620900076277687,56254296.16881746,-0.00036507769479343004,-0.0003424305654010845,0.0,8.525000001213812e-05,3.8041999999904874e-05,0.0001332499999762149,0.0001693329999739035,0.0014790419999997084,0.00027004199998259537,0.0006279579999954876,0.002802916999939953,0.0
0,0.0,106.34,-1339.9115541719366,0.004193710040869555,-1.0257991396632038,570346.3447933358,0.0,49999999.99999999,0.0,0.0,38.0,31.0,31.0,106.89766500371127,106.89766500371128,2.0,34.20007368840481,33.282310073114346,32.51761623848088,55022214.15353866,0.0,0.0,102892809.8431084,-126780.40271452618,107.40059197744992,48150095.76251879,-0.0012304750414037012,45869355.07158795,0.0,-19758064.516129065,122742043.83331501,-151211.93355180323,106.89766500371128,57447073.2827565,-0.001230433131649291,48262067.25809095,0.0,-16935483.87096769,119921924.55783641,-147903.21707203984,0.0057694126548755165,55046357.71802694,-0.0012318100209930335,-0.001230875893052527,0.0,8.391599999413302e-05,3.4792000008110335e-05,1.2500001389526005e-07,0.00015616700000009587,0.0015177500000049804,0.0003095419999965543,0.0006641250000143373,0.0027664170000321064,0.0
