,Gen,Price,Mismatch,Dividends,RDividend,Volume,Rep,Pos+,Pos-,NegW_per,Num_NT,Num_VI,Num_TF,Mean_NT,Mean_VI,Mean_TF,WShare_NT,WShare_VI,WShare_TF,NT_cash,NT_lending,NT_loans,NT_nav,NT_pnl,NT_signal,NT_stocks,NT_returns,VI_cash,VI_lending,VI_loans,VI_nav,VI_pnl,VI_signal,VI_stocks,VI_returns,TF_cash,TF_lending,TF_loans,TF_nav,TF_pnl,TF_signal,TF_stocks,TF_returns,MeanReturn,Spoils,TimeA,TimeB,TimeC,TimeD,TimeE,TimeF,TimeG,TotalTime,PerSpoils
2,2.0,103.88,-1945.9439078971045,0.004176856108284615,0.6646941602031216,799486.7161358485,0.0,50000000.00000001,0.0,0.0,28.0,37.0,35.0,105.3390405331594,105.33904053315938,5.857142857142857,33.42331103012599,34.18706944931971,32.38961952055429,39928459.570788376,0.0,-28571428.57142854,131207621.02776714,260986.65192534935,105.89372887184261,62851989.20761268,0.0019929087864346794,53146490.76455218,0.0,0.0,101561187.98931934,201400.3976007253,105.33904053315938,48526895.46724083,0.00198698519783777,55007438.27598044,0.0,0.0,101719782.80562201,189922.49291619915,0.0014714492513788029,46818547.71139808,0.0018706007152748656,0.001947909233747888,0.0,5.829099995935394e-05,1.9624999993084202e-05,0.00010312500000964064,0.00018429099998229503,0.0012990829999921516,0.0002681249999909596,0.0006350419999989754,0.0025675819999264604,0.0
3,3.0,104.28,-321.97960745415185,0.0041333144590726114,-1.6611067986448127,522342.6943969874,0.0,49999999.99999998,0.0,0.0,28.0,37.0,35.0,105.78427345869974,105.78427345869974,5.857142857142857,33.42384953218272,34.18780072763846,32.38834974017885,40087011.678270094,0.0,-28571428.57142854,131351877.3498296,144256.32206247267,106.28766029948189,62939540.07893151,0.0010993161793078634,53242807.115244396,0.0,0.0,101673386.23179303,112198.2424737364,105.78427345869974,48621476.471095346,0.0011047354279228759,54790361.08908688,0.0,0.0,101825985.98737854,106203.181756476,0.006791211362900576,47219949.953125425,0.0010440703478523125,0.0010819852602859752,0.0,5.820799998446091e-05,1.950000000761065e-05,0.00010066699996968964,0.0001834999999914544,0.0014234589999659875,0.0002743750000036016,0.0006339170000160266,0.0026936259999388312,0.0
0,0.0,103.82,5221.557317671017,0.004057109403952531,0.7932398569162491,766570.8071302867,0.0,49999999.999999985,0.0,0.0,34.0,28.0,38.0,102.23662620413144,102.23662620413144,6.605263157894737,33.2332171278364,32.54941179222149,34.21737107994219,51397811.35602446,0.0,-8823529.411764733,110308681.89911899,96880.62951397983,103.52825439849461,50226690.246712096,0.000879005637165648,44467048.7556316,0.0,-28571428.57142854,131190183.81704567,113034.99380636215,102.23662620413144,58314329.900199726,0.0008623546882210002,53057360.237239726,0.0,0.0,101620018.63370417,90569.65991565703,0.017974003942129436,48697139.32647883,0.0008920042429264703,0.000879282841650259,0.0,9.012499998561907e-05,2.0542000015666417e-05,2.0899994979117764e-07,0.00021320799999102746,0.0013439160000530137,0.00028345800001261523,0.0006682920000002923,0.0026197500000080254,0.0
1,1.0,104.34,2559.019116326468,0.00403029773263924,-1.0553454179083173,669803.2319283176,0.0,49999999.99999997,0.0,0.0,34.0,28.0,38.0,102.75153357289945,102.75153357289945,6.605263157894737,33.23279016985394,32.548224328259444,34.21898550188665,51339125.11682202,0.0,-8823529.411764733,110448031.01450132,139349.11538228963,104.21382745428042,50540934.67698977,0.00126323052733174,44686668.18663239,0.0,-28571428.57142854,131352807.22725998,162623.41021427512,102.75153357289945,58390816.19523812,0.0012396004448096925,52958577.715328604,0.0,0.0,101754499.56371857,134480.93001436914,0.0213791071291371,49043825.46093896,0.001323335769275545,0.0012794540961642128,0.0,5.8374999980514986e-05,2.020800002355827e-05,0.00014420799999470546,0.00020691600002464838,0.0015047079999703783,0.0002727919999756523,0.0007077079999930902,0.002914914999962548,0.0
2,2.0,104.12,3968.228045200871,0.004019049024421305,-0.4493315572845837,700603.5351605699,0.0,50000000.00000002,0.0,0.0,34.0,28.0,38.0,102.07249338176996,102.07249338176995,6.605263157894737,33.23204349407204,32.54555916946536,34.22239733646269,51643259.01655497,0.0,-8823529.411764733,110703589.20557652,255558.1910752391,103.60010763259369,50134220.01425013,0.0023137267548982627,45126739.91056244,0.0,-28571428.57142854,131648912.95329903,296105.7260391116,102.07249338176995,57831650.82860921,0.002254277866530895,52372713.73348951,0.0,0.0,102002403.17626753,247903.6125490199,0.015947964435207043,49530270.955643095,0.0024362979125399317,0.0023436581060592345,0.0,5.495900001051268e-05,1.9917000031455245e-05,9.908399999858375e-05,0.00021479200000840137,0.001278000000013435,0.00026633400000264373,0.0006335420000027625,0.0025666280000677943,0.0
3,3.0,103.83,-4880.7398247700185,0.004009916777989476,-0.36697525837678246,627997.0771376288,0.0,50000000.00000001,0.0,0.0,34.0,28.0,38.0,101.78760532354276,101.78760532354276,6.605263157894737,33.232352276614996,32.54657807674672,34.22106964663831,51179098.41402955,0.0,-8823529.411764733,110601008.44256985,-102580.76300669111,103.61612106218797,50462724.02136898,-0.0009265492937493282,45022887.5513319,0.0,-28571428.57142854,131529819.31060025,-119093.6426988393,101.78760532354276,57778445.577981725,-0.0009046306576119347,52875045.71626212,0.0,0.0,101902984.68913265,-99418.48713493386,0.00905687602766428,48893971.2392096,-0.0009746923314494172,-0.0009387064299568918,0.0,5.5332999977508734e-05,1.924999997982013e-05,9.745799997062932e-05,0.0002062910000404372,0.0013324170000146296,0.0002858750000314103,0.0006757919999813566,0.002672415999995792,0.0
0,0.0,99.17,1354.9455477910815,0.0038891121008985297,-0.8084539171243834,846767.2369195368,0.0,50000000.000000015,0.0,0.0,32.0,31.0,37.0,98.99704623563926,98.99704623563926,5.945945945945946,33.34126557893576,32.657274417580126,34.001460003484056,48009495.6237037,0.0,-13281250.000000002,113030446.8441782,-323338.55029642815,99.08667845329575,51676416.688926816,-0.002852576824172115,47118258.95504227,0.0,-14516129.03225805,114282987.19531356,-324446.46755971014,98.99704623563926,52584160.271746695,-0.002830937376314476,54372017.77155413,0.0,0.0,99691741.72255844,-289220.39449600555,-0.006803994606907435,45263397.23054578,-0.0028927580569512584,-0.00286073565146453,0.0,0.00010075000000142609,2.2291999982826383e-05,2.079999603665783e-07,0.0002247919999831538,0.0014079169999945407,0.0002996249999682732,0.0007223750000093787,0.0027779589998999654,0.0
1,1.0,98.85,-2131.7846079487936,0.00393346529471313,1.8041324495936772,610945.6835939391,0.0,49999999.999999985,0.0,0.0,32.0,31.0,37.0,98.49678498068928,98.49678498068928,5.945945945945946,33.34136684613408,32.657244051473114,34.001389102392864,48092938.65290088,0.0,-13281250.000000002,112967162.31263053,-63284.531547681894,98.56778090557896,51430179.92969632,-0.0005599392638769665,47218674.63416273,0.0,-14516129.03225805,114218548.25904703,-64438.936266586185,98.49678498068928,52318022.40789364,-0.0005638541470434074,54226406.13871727,0.0,0.0,99635415.0020999,-56326.72045854298,-0.009603845209309642,45266906.69202746,-0.0005650091266058123,-0.0005630287268682361,0.0,6.462499999315696e-05,2.34589999763557e-05,0.00017087499998069688,0.0002292500000180553,0.0016931249999743159,0.0003058750000377586,0.0006764999999973043,0.0031637089999776435,0.0
2,2.0,99.4,-2493.653196154919,0.003907083264092362,-1.0709827408977977,767231.8486840803,0.0,50000000.000000015,0.0,0.0,32.0,31.0,37.0,99.62008687608946,99.62008687608946,5.945945945945946,33.34130567021704,32.65686197451395,34.00183235526905,47732031.254005745,0.0,-13281250.000000002,112804368.5825972,-162793.73003334366,99.69247819662209,52081185.2312528,-0.0014412056049297088,46840184.45804789,0.0,-14516129.03225805,114052826.07431449,-165722.18473260105,99.62008687608946,52991550.822324984,-0.0014509218271339254,54866307.79781254,0.0,0.0,99493312.83074476,-142102.1713551714,-0.004250039855411608,44882810.732644245,-0.001426218903640144,-0.001438672554335877,0.0,6.474999997863051e-05,2.287500001330045e-05,0.0001192500000115615,0.00022845799998094662,0.001664459000039642,0.0002707500000269647,0.0006338750000054461,0.003004417000056492,0.0
3,3.0,99.21,2805.0174474158557,0.003914330936971341,0.28820523593130837,876919.5788035851,0.0,49999999.99999996,0.0,0.0,32.0,31.0,37.0,98.9519278901844,98.9519278901844,5.945945945945946,33.34114781914294,32.65720135492269,34.00165082593439,48291911.91735522,0.0,-13281250.000000002,113094466.48525856,290097.90266135614,98.92764904177218,51425698.19687486,0.0025719630147656896,47230792.95552302,0.0,-14516129.03225805,114347864.312631,295038.23831649125,98.9519278901844,52503596.23894522,0.0025868560076209818,54065482.460977286,0.0,0.0,99749118.53045674,255805.69971202436,-0.006448804317506177,45601788.49439738,0.0025710786780149078,0.0025762526379530405,0.0,5.554199998414333e-05,2.0041000027504197e-05,0.00010345800001232419,0.00020775000001549415,0.0013417920000051708,0.00027899999997771374,0.0008631670000340819,0.0028707500000564323,0.0
0,0.0,96.51,5498.897179080581,0.003902918718941876,0.0032445260062137194,608912.3683544318,0.0,49999999.999999985,0.0,0.0,34.0,30.0,36.0,98.84053240728815,98.84053240728814,6.277777777777778,32.370099934547284,33.355501604526054,34.274398460926726,52727901.33762744,0.0,0.0,98388813.06298767,-28945.305845355288,97.08257136706474,45660130.41382891,-0.0002941380432299915,42074315.3886439,0.0,-16666666.666666644,114901796.65110253,-36424.303077578545,98.84053240728814,56158921.12601607,-0.0003169033135818155,54269574.42923828,0.0,0.0,98389315.4266013,-28590.840910112278,-0.010511016338366465,44119109.226370454,-0.0002905044654170243,-0.0002996595363228705,0.0,9.645800002999749e-05,2.1333000006507064e-05,1.2500004231696948e-07,0.00022070899996151638,0.0012030419999859987,0.00027812500002255547,0.0006689169999845035,0.0024887090000333956,0.0
1,1.0,96.53,-5969.704352057481,0.003919560334715513,0.6706032973184749,553240.2778896884,0.0,50000000.00000002,0.0,0.0,34.0,30.0,36.0,98.8464554076259,98.8464554076259,6.277777777777778,32.37017525846319,33.35529443036692,34.27453031116992,52860961.237860925,0.0,0.0,98388031.75145635,-781.3115313333624,96.95512842774924,45540479.42524052,-7.945951023797981e-06,42108755.963402115,0.0,-16666666.666666644,114899903.1813267,-1893.4697758853436,98.8464554076259,56140068.869558975,-1.647902670864959e-05,54126171.13533515,0.0,0.0,98388683.65560873,-631.7709925808012,-0.008736672219961395,44275600.92930703,-6.421124937669167e-06,-9.956936338247091e-06,0.0,6.062500000325599e-05,1.9999999949504854e-05,0.00024879200003624646,0.00020633299999417432,0.001288000000045031,0.0002660419999642727,0.0006342500000187101,0.0027240420000111953,0.0
2,2.0,96.77,2779.357278378593,0.003857691850402258,-2.5119873978213287,538331.6787608291,0.0,49999999.99999996,0.0,0.0,34.0,30.0,36.0,99.26792581219674,99.26792581219676,6.277777777777778,32.37021806927446,33.355317955836405,34.27446397488905,53044183.729290664,0.0,0.0,98401440.6631015,13408.911645115299,97.23562344914339,45474400.61864418,0.00013629658891204608,42022899.0230085,0.0,-16666666.666666644,114915491.49962763,15588.318301081657,99.26792581219676,56369419.94774524,0.0001356686809081232,54035554.49681434,0.0,0.0,98401772.06464218,13088.409033467786,-0.0039502514760160696,44480216.12593726,0.00013302755469875286,0.00013493136419408366,0.0,5.687499998430212e-05,1.93750000221371e-05,0.00010087499998689964,0.0002983329999892703,0.0014787920000003396,0.00028437500003519744,0.0006617089999849668,0.002900334000003113,0.0
3,3.0,96.09,353.7866663559689,0.0038547636155488317,-0.12676591109559654,1033097.3102161948,0.0,49999999.99999998,0.0,0.0,34.0,30.0,36.0,97.70102657185964,97.70102657185967,6.277777777777778,32.36994438007443,33.35697574364318,34.27307987628234,53432355.50224411,0.0,0.0,98518584.34793484,117143.68483340259,95.96287995573829,44770597.74509168,0.0011905858549972957,42683027.2310326,0.0,-16666666.666666644,115058985.63742033,143494.13779264688,97.70102657185967,55317098.17720221,0.0012486927212342974,53129716.72234593,0.0,0.0,98515770.62275161,113998.55810941177,-0.010173635771290067,45077409.204189375,0.0011585005825045886,0.0011964672167710218,0.0,6.162500000073123e-05,2.2457999989455857e-05,0.00011416600000302424,0.00022854200000210767,0.0016464169999608202,0.00027541600002223277,0.000637916000016503,0.002986539999994875,0.0
0,0.0,101.7,-6960.536769750586,0.0037536805253420204,-0.29647856485817214,691329.4357420366,0.0,50000000.0,0.0,0.0,41.0,37.0,22.0,95.24092047374462,95.24092047374462,5.5,33.82820049536475,32.862699557366135,33.30909994726914,61429680.08058119,0.0,0.0,102108083.04312763,-64640.601318400804,96.50172004505804,40451013.20063044,-0.0006329224454493721,59300763.7020583,0.0,-8108108.1081080455,109917437.7125301,-67890.3064610362,95.24092047374462,42269696.97985918,-0.000617266936270933,13452114.489379136,0.0,-88784597.24018191,187372262.35913974,-134138.15060549838,-0.012413374953495876,84660439.56906189,-0.0007153887086249793,-0.0006452724849519832,0.0,9.112499998309431e-05,2.1500000002561137e-05,1.6699999605407356e-07,0.00022083300001440875,0.0016773340000213466,0.00029591600002731866,0.0006710410000323463,0.00297791600007713,0.0
1,1.0,101.35,-4597.719481866399,0.0038034040351699753,2.0965645435791167,709941.9072917373,0.0,50000000.00000001,0.0,0.0,41.0,37.0,22.0,95.0668054812287,95.06680548122871,5.5,33.83108765990055,32.86727593046053,33.30163640963892,61311378.49048473,0.0,0.0,101880693.28121164,-227389.7619159647,96.20918998645925,40434053.067712784,-0.002227901109722487,59039210.73962687,0.0,-8108108.1081080455,109678568.79002559,-238868.92250451446,95.06680548122871,42389712.455016114,-0.0021731667647606067,14130148.698978983,0.0,-88784597.24018191,186897151.29862294,-475111.0605168505,-0.013697165784478816,83694748.33582641,-0.002535685237924718,-0.002275361910291082,0.0,5.629200001067147e-05,2.0500000005085894e-05,0.00013487500001474473,0.00021991699998125114,0.0013564170000108788,0.000269666999997753,0.0006341659999975491,0.002691834000017934,0.0
2,2.0,102.2,5117.124047457939,0.00382929308933814,1.0742795774274714,756566.2134024204,0.0,49999999.99999998,0.0,0.0,41.0,37.0,22.0,96.32611756299627,96.32611756299626,5.5,33.83305955211855,32.8704151133607,33.29652533452076,60923433.18372573,0.0,0.0,101745431.55819748,-135261.723014153,97.63235928152132,41165069.658840224,-0.0013283319954323406,58811953.566294916,0.0,-8108108.1081080455,109537031.30275103,-141537.48727457225,96.32611756299626,42976426.67560839,-0.0012904753301945357,15253081.002798341,0.0,-88784597.24018191,186609494.27498722,-287657.0236356787,-0.0021660123831955865,83277470.7722746,-0.0015391372850667056,-0.0013607021930139129,0.0,5.54590000092503e-05,1.950000000761065e-05,9.933399996953085e-05,0.00020633399998359891,0.0016848330000129863,0.00026908400002412236,0.0006370409999476578,0.0029715849999547572,0.0
3,3.0,103.21,-2418.3635843515513,0.003772382839952262,-2.3655083964232935,1119086.5570571695,0.0,50000000.00000001,0.0,0.0,41.0,37.0,22.0,96.98179128378345,96.98179128378345,5.5,33.82946166441576,32.86396311531606,33.30657522026808,61370678.28704685,0.0,0.0,102088502.84256598,343071.28436846775,98.46459332844549,41128580.2406777,0.003373573491603191,59503320.99254893,0.0,-8108108.1081080455,109896488.35001135,359457.04726038873,96.98179128378345,42713699.65703895,0.003281602970112276,13274433.896399178,0.0,-88784597.24018191,187315149.01525477,705654.7402675666,0.009952021026197572,86082787.40098958,0.003781487705025943,0.0034292855256045575,0.0,5.520899998145978e-05,1.958299998250368e-05,9.96669999722144e-05,0.00020870899999181347,0.001497207999989314,0.0002717080000138594,0.0006319999999959691,0.002784083999927134,0.0
