,Gen,Price,Mismatch,Num_NT,Num_VI,Num_TF,Mean_TF,Mean_VI,Mean_NT,Dividends,RDiv,WShare_TF,WShare_VI,WShare_NT,Pos+,Pos-,Rep,Volume,NT_cash,NT_lending,NT_loans,NT_nav,NT_pnl,NT_signal,NT_stocks,NT_returns,VI_cash,VI_lending,VI_loans,VI_nav,VI_pnl,VI_signal,VI_stocks,VI_returns,TF_cash,TF_lending,TF_loans,TF_nav,TF_pnl,TF_signal,TF_stocks,TF_returns
46,46.0,106.08,-19259.7699551353,32.0,36.0,32.0,2.0,101.91935958935038,101.91935958935039,0.004030435775515321,0.2376915593720411,31.507505234994376,39.26407600793988,29.22841875706574,50000000.00000002,1289636.5086639856,0.0,1828996.9868621868,75348195.41806972,4275145.026221113,0.0,92747850.66503735,-159741.99062265945,103.20531408413737,29453033.611304,-0.0010228312880756977,6632146.4173738,0.0,0.0,110749402.66877507,-299610.30714580417,101.91935958935038,104915582.66740166,-0.002698000631583907,70293612.73467208,0.0,0.0,99979865.98767711,-90602.67461806536,0.007503086712888241,29905339.31691643,-0.0009053887308534499
47,47.0,106.44,-26473.214672487025,32.0,36.0,32.0,2.0,102.07598949582645,102.07598949582645,0.004040584671325868,0.393462047588009,31.424813496006543,39.35707234902792,29.218114154965697,49999999.99999996,1236768.7197355633,0.0,2677022.4137727255,76326063.62969282,4113801.954020417,0.0,93162825.60032661,414974.9352892225,103.41160584954255,28234711.803265214,0.004758064399440342,8654139.081918323,0.0,0.0,111547729.08477542,798326.4160003364,102.07598949582645,103253901.2460837,0.0072084038086231445,67214734.7759826,0.0,0.0,100198952.05158852,219086.06391134858,0.0033936651583710287,33089629.199727446,0.002191301836095195
48,48.0,106.65,-17011.397399965455,32.0,36.0,32.0,2.0,102.33302338492736,102.33302338492736,0.004062765985523238,0.8651834783471449,31.385404277225728,39.39324090095511,29.221354821819183,50000000.000000045,1302409.9522230108,0.0,1387450.8606273495,75802835.33493702,4340688.168893253,0.0,93388295.52812131,225469.92779469467,103.77752558576495,27822853.81484054,0.0030592752147107966,7854042.197374844,0.0,0.0,111908040.32800198,360311.2432266027,102.33302338492736,104261995.43577065,0.0032301082790557635,68423616.33175279,0.0,0.0,100304363.97570996,105411.92412152886,0.001972942502818542,31949963.76080715,0.001052026213480321
49,49.0,107.19,11232.396084477892,32.0,36.0,32.0,2.0,102.89479380408872,102.89479380408872,0.004057046116155065,-0.22976157638107655,31.395895442905005,39.45242678129746,29.15167777579751,50000000.00000006,1218005.8642805535,0.0,1297792.795497014,75720885.05166247,4079939.018507266,0.0,93198751.70888795,-189543.81923335255,104.32324373191578,28045189.866316218,-0.002600900173354919,7638724.411886879,0.0,0.0,112116037.63314545,207997.30514356494,102.89479380408872,105009499.52926545,0.0018586448706806576,69020961.30741924,0.0,0.0,100373580.09255993,69216.1168499291,0.005063291139240533,31518322.46502411,0.0006900608717950763
50,50.0,107.15,10400.170275922239,32.0,36.0,32.0,2.0,102.74993072772112,102.74993072772111,0.0040485389682645544,-0.3391379769083335,31.338242857437614,39.501694514072575,29.16006262848971,50000000.00000007,1380809.1021563774,0.0,1796206.239111655,75221578.3654217,4623552.9780017445,0.0,93551250.6162147,352498.90732676885,104.23839425685392,31174449.877794553,0.004243175611622433,8470551.324657833,0.0,0.0,112648223.94115245,532186.3080068529,102.74993072772112,104142757.18926005,0.004746745597166194,68053259.33798057,0.0,0.0,100539283.77244331,165703.67988334596,-0.0003731691389121661,32478190.290419344,0.001650869479105373
51,51.0,106.88,-1597.3221873498114,32.0,36.0,32.0,2.0,102.53447622426849,102.53447622426849,0.00403289559512521,-0.6196521128585959,31.393897931197785,39.56266488774876,29.043437181053402,49999999.99999998,1334795.5209426247,0.0,1785866.5155718296,74744542.30243787,4458217.039948367,0.0,93004661.23708476,-546589.3791299337,104.06858326643297,31780889.83922521,-0.0059714206741554934,7683978.354336323,0.0,0.0,112613308.51391794,-34915.42723444104,102.53447622426849,104671162.20690867,-0.00030995097847863885,69592890.98904227,0.0,0.0,100531449.6283999,-7834.144043341279,-0.002519832011199319,30860644.985233095,-7.79212239175363e-05
52,52.0,106.47,-24947.39661564048,32.0,36.0,32.0,2.0,102.13828760318894,102.13828760318894,0.004015906186257188,-0.6750148008133348,31.393504810010178,39.50208733677467,29.10440785321511,50000000.00000003,1311956.4943129264,0.0,1189175.2204315742,74437656.59259939,4365125.24842179,0.0,93128839.83443263,124178.59734785231,103.62523119113014,30776710.289342295,0.0016572518663390775,7563558.082508736,0.0,0.0,112355140.56124495,-258167.95267300308,102.13828760318894,104394293.33879514,-0.0022925172528884177,70140686.86030155,0.0,0.0,100453535.97427544,-77913.65412458777,-0.003836077844311392,30198387.525270674,-0.0007750177124928005
53,53.0,106.0,-17238.062452891725,32.0,36.0,32.0,2.0,101.70800888948575,101.70800888948574,0.003979096063796875,-1.4613385346416647,31.410268973361827,39.42835360403271,29.1613774226054,50000000.00000003,1296621.3073248935,0.0,1332270.9704454835,74590782.67897558,4295058.080513709,0.0,93155064.06118435,26224.226751705166,103.22352658177518,30467245.709772546,0.0010007731396531247,7209926.046650885,0.0,0.0,111957851.42130378,-397289.1399411261,101.70800888948575,104291289.24622388,-0.0035360121304335293,70467756.21446754,0.0,0.0,100339074.3855723,-114461.58870311081,-0.0044143890297736466,29741923.39618257,-0.0011394480800797563
54,54.0,105.02,6888.280769505145,32.0,36.0,32.0,2.0,100.77574501459016,100.77574501459017,0.004008271154187344,1.157664958097065,31.43392215121434,39.34785144271841,29.21822640606725,50000000.000000045,1393709.2500167044,0.0,1097704.201493209,75078129.01774895,4573979.544898571,0.0,93146158.88079129,-8905.180393056478,102.0471279963411,29593601.32992659,0.00021452006508819414,6578732.946235566,0.0,0.0,111501215.29287478,-456636.1284291148,100.77574501459016,103962508.66433285,-0.004078643191452171,70423921.7358794,0.0,0.0,100209679.61065009,-129394.77492213249,-0.009245283018867956,29514706.300079234,-0.0012895751302718632
55,55.0,105.65,13377.251589939231,32.0,36.0,32.0,2.0,101.51464184513371,101.51464184513372,0.004023154050446858,0.5831595792522906,31.526691843778785,39.23032259768519,29.242985558536088,50000000.00000009,1296540.4580065077,0.0,1616536.548006896,73820306.5208571,4280609.35588711,0.0,92699350.47029532,-446808.41049596155,103.21313466615148,31416510.03906602,-0.004879251423237469,6382912.2449311605,0.0,0.0,110541241.61056848,-959973.6823063046,101.51464184513371,104786229.00936925,-0.008609535598197653,72207766.47329204,0.0,0.0,99938628.03595872,-271051.57469148934,0.005998857360502763,27911844.191047315,-0.0027048442400436773
