(2, 97.5783)
(3, 97.0088)
(4, 96.6538)
(5, 95.2766)
(6, 97.0879)
(7, 98.376)
(8, 97.6695)
(9, 97.1016)
(10, 97.2212)
(11, 96.9808)
(12, 95.5952)
(13, 96.9388)
(14, 97.5542)
(15, 95.8738)
(16, 94.4468)
(17, 96.1451)
(18, 96.3823)
(19, 98.4648)
(20, 97.9047)
(21, 96.541)
(22, 96.7526)
(23, 95.2385)
(24, 95.2919)
(25, 94.3333)
(26, 92.3825)
(27, 92.9527)
(28, 92.9278)
(29, 92.9168)
(30, 92.4362)
(31, 93.5825)
(32, 91.527)
(33, 91.8931)
(34, 90.8593)
(35, 91.4895)
(36, 91.873)
(37, 91.842)
(38, 90.654)
(39, 91.3932)
(40, 92.1804)
(41, 91.157)
(42, 89.3182)
(43, 88.4983)
(44, 88.0673)
(45, 88.2962)
(46, 87.9034)
(47, 88.033)
(48, 89.6829)
(49, 91.8106)
(50, 94.241)
(51, 93.0961)
(52, 92.8602)
(53, 93.006)
(54, 90.3082)
(55, 90.4298)
(56, 88.8983)
(57, 88.22)
(58, 88.7162)
(59, 87.8518)
(60, 86.0578)
(61, 86.2634)
(62, 85.2443)
(63, 84.0227)
(64, 83.7715)
(65, 84.3448)
(66, 83.3635)
(67, 83.5082)
(68, 84.0969)
(69, 84.221)
(70, 85.7271)
(71, 86.6905)
(72, 88.2508)
(73, 86.8829)
(74, 84.0469)
(75, 84.1528)
(76, 84.0556)
(77, 84.4468)
(78, 86.4065)
(79, 87.4119)
(80, 88.0295)
(81, 87.3887)
(82, 87.215)
(83, 87.7109)
(84, 89.9724)
(85, 90.1436)
(86, 89.3257)
(87, 89.9028)
(88, 88.8035)
(89, 88.1528)
(90, 87.3335)
(91, 89.4483)
(92, 90.4319)
(93, 90.4295)
(94, 92.1377)
(95, 91.8994)
(96, 94.0995)
(97, 92.8973)
(98, 93.3618)
(99, 92.8854)
(100, 92.4419)
(101, 91.9736)
(102, 92.1336)
(103, 92.5805)
(104, 91.8894)
(105, 93.5144)
(106, 93.0951)
(107, 93.1804)
(108, 93.6286)
(109, 94.7948)
(110, 93.9138)
(111, 93.7912)
(112, 92.5786)
(113, 95.3387)
(114, 95.2835)
(115, 93.5699)
(116, 94.309)
(117, 95.6072)
(118, 95.0625)
(119, 92.8367)
(120, 92.6017)
(121, 93.2965)
(122, 92.7082)
(123, 91.6915)
(124, 91.279)
(125, 92.7069)
(126, 90.6539)
(127, 91.8578)
(128, 89.5282)
(129, 89.5566)
(130, 88.9339)
(131, 90.1576)
(132, 88.5691)
(133, 88.9887)
(134, 91.1508)
(135, 90.7944)
(136, 90.041)
(137, 88.9773)
(138, 89.2545)
(139, 91.3598)
(140, 91.6733)
(141, 89.4081)
(142, 89.811)
(143, 86.5979)
(144, 84.614)
(145, 85.4804)
(146, 85.973)
(147, 87.4407)
(148, 87.4702)
(149, 88.6349)
(150, 86.6031)
(151, 84.6411)
(152, 85.4324)
(153, 84.7763)
(154, 86.6964)
(155, 86.6102)
(156, 86.1941)
(157, 86.8589)
(158, 86.5478)
(159, 89.1788)
(160, 90.5955)
(161, 92.0186)
(162, 91.9228)
(163, 94.3178)
(164, 94.0287)
(165, 91.5788)
(166, 90.1124)
(167, 90.6745)
(168, 90.8293)
(169, 90.7254)
(170, 90.5161)
(171, 91.7864)
(172, 90.795)
(173, 91.6019)
(174, 91.7087)
(175, 92.0876)
(176, 94.533)
(177, 94.2286)
(178, 94.271)
(179, 93.0426)
(180, 93.7834)
(181, 95.0714)
(182, 94.5957)
(183, 95.0854)
(184, 95.8673)
(185, 96.4551)
(186, 94.9249)
(187, 95.7757)
(188, 95.8091)
(189, 96.0035)
(190, 94.9204)
(191, 98.8463)
(192, 99.3745)
(193, 99.9505)
(194, 99.2773)
(195, 99.0203)
(196, 96.074)
(197, 96.6861)
(198, 97.4137)
(199, 93.8302)
(200, 95.7896)
(201, 94.5752)
(202, 96.1758)
(203, 95.357)
(204, 94.9302)
(205, 96.0314)
(206, 95.0216)
(207, 94.8045)
(208, 95.5883)
(209, 94.8211)
(210, 94.5428)
(211, 95.7545)
(212, 96.3693)
(213, 95.693)
(214, 94.7903)
(215, 94.6906)
(216, 97.5175)
(217, 97.9473)
(218, 97.673)
(219, 96.3445)
(220, 94.4866)
(221, 94.8633)
(222, 94.7554)
(223, 93.829)
(224, 92.9471)
(225, 95.1019)
(226, 95.4606)
(227, 96.0058)
(228, 94.9601)
(229, 92.1342)
(230, 90.3025)
(231, 88.3603)
(232, 87.0862)
(233, 87.7234)
(234, 88.0354)
(235, 86.1298)
(236, 87.633)
(237, 86.8594)
(238, 89.0437)
(239, 87.9649)
(240, 87.5646)
(241, 87.9757)
(242, 88.979)
(243, 88.4447)
(244, 87.3361)
(245, 89.8833)
(246, 91.1119)
(247, 91.9623)
(248, 91.8784)
(249, 90.9407)
(250, 87.7845)
(251, 88.5567)
(252, 89.1908)
(253, 87.4413)
(254, 87.551)
(255, 85.5806)
(256, 83.6981)
(257, 84.0293)
(258, 84.4904)
(259, 84.4389)
(260, 85.2645)
(261, 85.8716)
(262, 86.6645)
(263, 86.4052)
(264, 86.8822)
(265, 86.9235)
(266, 86.4021)
(267, 86.5714)
(268, 86.5316)
