(0, 0)
(1, 0)
(2, 0)
(3, 0)
(4, 0)
(5, 0)
(6, 0)
(7, 0)
(8, 0)
(9, 0)
(10, 0)
(11, 0)
(12, 0)
(13, 0)
(14, 0)
(15, 0)
(16, 0)
(17, 0)
(18, 0)
(19, 0)
(20, 0)
(21, 0)
(22, 0.798207)
(23, -0.600548)
(24, -0.106173)
(25, 0.0607787)
(26, -0.100057)
(27, 0.0123951)
(28, 0.0533283)
(29, 0.00947239)
(30, -0.0170342)
(31, -0.00189591)
(32, -0.0075851)
(33, -0.00189771)
(34, 0.0237259)
(35, 0.0284037)
(36, -0.0641994)
(37, -0.0560623)
(38, 0.142379)
(39, -0.00942152)
(40, 0.0820445)
(41, -0.0795061)
(42, 0.00282859)
(43, 0.151758)
(44, -0.330548)
(45, 0.177645)
(46, -0.00849137)
(47, -0.000944287)
(48, 0.0613845)
(49, 0.0675803)
(50, -0.0531419)
(51, 0.015934)
(52, 0.0758001)
(53, -0.00464382)
(54, 0.0353094)
(55, -0.0703704)
(56, 0.0606117)
(57, -0.0528316)
(58, 0.0251584)
(59, -0.00650618)
(60, 0.00372024)
(61, 0.0911119)
(62, -0.0193477)
(63, -0.114465)
(64, 0.0438883)
(65, -0.112495)
(66, 0.0949694)
(67, -0.0586811)
(68, -0.00374777)
(69, 0.129347)
(70, 0.11289)
(71, 0.0878397)
(72, -0.061678)
(73, 0.0492836)
(74, 0.0145309)
(75, -0.156888)
(76, -0.0165837)
(77, -0.00276855)
(78, 0.000923105)
(79, 0.045228)
(80, -0.00551319)
(81, -0.101131)
(82, 0.00650135)
(83, -0.0380546)
(84, -0.108078)
(85, -0.0357917)
(86, 0.0869647)
(87, 0.0196795)
(88, -0.0383464)
(89, 0.0441273)
(90, 0.000934754)
(91, 0.0551453)
(92, 0.102249)
(93, 0.0027604)
(94, -0.126943)
(95, -0.191)
(96, -0.087386)
(97, -0.00958222)
(98, 0.0987915)
(99, 0.0759806)
(100, 0.0631539)
(101, 0.0515174)
(102, 0.015842)
(103, 0.0576852)
(104, 0.00832562)
(105, 0.0471393)
(106, 0.0220791)
(107, -0.0458968)
(108, -0.0331981)
(109, -0.0397853)
(110, -0.153275)
(111, -0.0273585)
(112, 0.122032)
(113, 0.00934579)
(114, 0.000933707)
(115, 0.0364112)
(116, -0.000930233)
(117, 0.0502372)
(118, -0.0694252)
(119, 0.0745712)
(120, -0.0592154)
(121, 0.022338)
(122, 0.0120728)
(123, 0.0584361)
(124, 0.071007)
(125, 0.0100723)
(126, 0.0192097)
(127, -0.0365197)
(128, 0.0119124)
(129, 0.0475929)
(130, 0.0710512)
(131, -0.0416064)
(132, 0.00726612)
(133, -0.0562716)
(134, 0.122307)
(135, -0.0477908)
(136, -0.0480203)
(137, 0.010925)
(138, 0.040924)
(139, -0.0108686)
(140, -0.0063469)
(141, -0.0244965)
(142, -0.0109141)
(143, -0.0291359)
(144, 0.00913159)
(145, 0.0200712)
(146, 0.0746608)
(147, -0.0831451)
(148, 0.0300738)
(149, -0.0363438)
(150, 0.040124)
(151, -0.135332)
(152, -0.0331461)
(153, -0.0452656)
(154, -0.0139198)
(155, 0.123594)
(156, -0.0449789)
(157, -0.0470263)
(158, -0.0444691)
(159, 0.0604876)
(160, 0.0675238)
(161, 0.0321573)
(162, -0.0586134)
(163, 0.0322432)
(164, -0.14876)
(165, -0.0773676)
(166, 0.0620009)
(167, 0.0186724)
(168, 0.0326158)
(169, 0.103102)
(170, 0.096534)
(171, -0.0619195)
(172, -0.0678028)
(173, 0.0276753)
(174, -0.0883165)
(175, 0.0297011)
(176, -0.0712567)
(177, 0.00932053)
(178, 0.0130366)
(179, -0.00278992)
(180, 0.095814)
(181, 0.082005)
(182, 0.0731128)
(183, -0.0326619)
(184, 0.11014)
(185, -0.0468173)
(186, -0.0624152)
(187, 0.040051)
(188, -0.0598368)
(189, -0.0729661)
(190, 0.0780963)
(191, 0.0638162)
(192, -0.0235529)
(193, -0.0190684)
(194, 0.0163755)
(195, 0.0127157)
(196, 0.0226778)
(197, 0.119468)
(198, -0.0670781)
(199, -0.0414191)
(200, -0.0605787)
(201, 0.0645866)
(202, 0.101229)
(203, -0.0483178)
(204, -0.0737277)
(205, 0.105978)
